key_id,request_id,key_group,exact_key,search_purpose,source_or_basis,caveat
SK122_34,REQ122_CAJA,form,4359B FTC;copia certificada;aceptación;rechazo,buscar constancia bilateral,e0_bcra_a3191_cryl_dvp_regime_2000,Sólo si la modalidad fue FTC.
SK122_35,REQ122_CAJA,security,ARARGE034678;ARARGE035709;ARARGE03E147;ARARGE03E154;ARARGE03G415,acotar por especie,llamados oficiales V115-V116,Una especie puede tener múltiples movimientos.
SK122_36,REQ122_BCRA,file_code,CGA;CGAEEEEE.NN;CGAEEEEE.INN,instrucción y acuse FT/FTC,e0_bcra_b9173_cryl_cga_x400_2008,El acuse satisfactorio es condicional; pedir segunda etapa y CG3.
SK122_37,REQ122_BCRA,system,X-400;MCT;correo institucional CRyL,buscar mensajería vigente desde 2008-01-21,e0_bcra_b9173_cryl_cga_x400_2008,No excluir contingencias en papel.
SK122_38,REQ122_BCRA,message,Validación satisfactoria; operación CONDICIONAL a futura liquidación,distinguir primera etapa,e0_bcra_b9173_cryl_cga_x400_2008,No equivale a liquidación.
SK122_39,REQ122_BCRA,field,código entidad 1001; cuenta 04; número de lote; registro; fecha/hora,cruzar lado Caja y respuesta,e0_bcra_b9173_cryl_cga_x400_2008,1001/04 no equivale a 0306/40000.
SK122_40,REQ122_BCRA,migration,IDEAR;Esquema Institucional de Mensajería y Transferencia de Archivos;CG1-CG7;CGA,localizar repositorio sucesor,e0_bcra_b10469_cryl_code_continuity_2012,Continuidad de código no prueba preservación histórica.
SK122_41,REQ122_ECON,phrase,modalidad diferida;confirmaciones Caja;pagos T+3,buscar instrucción equivalente de la recompra,e0_argentina_rc_212_24_2008_recompra,Descriptor publicado; falta equivalencia técnica.
SK122_42,REQ122_CAJA,file_code,CGA;CGAEEEEE.NN;CGAEEEEE.INN,buscar archivo o acuse del lado Caja,e0_bcra_b9173_cryl_cga_x400_2008,Sólo si se usó FT/FTC.
SK122_43,REQ122_CAJA,field,entidad 1001; cuenta 04; subcuenta receptora; número de comitente,acotar mensaje CRyL/Caja,e0_bcra_b9173_cryl_cga_x400_2008,Códigos de diseño; no beneficiario final.
SK122_44,REQ122_ECON,historical_code,5426;5427;45698;45701,"cruzar resultados, especie recibida y registración de deuda",RG AFIP 2418/2008 y 2575/2009,Códigos oficiales por denominación; no son por sí solos asiento liquidado ni código CRyL.
SK122_45,REQ122_BCRA,security_bridge,ARARGE034678=5426;ARARGE035709=5427;ARARGE03E147=45698;ARARGE03E154=45701,pedir tabla histórica ISIN-código de custodia/CRyL,llamados oficiales + RG AFIP 2418/2575,Puente por denominación exacta; requerir confirmación institucional.
SK122_46,REQ122_CAJA,security_bridge,ARARGE034678=5426;ARARGE035709=5427;ARARGE03E147=45698;ARARGE03E154=45701,localizar especie y confirmar Código Caja histórico,llamados oficiales + RG AFIP 2418/2575,El encabezado AFIP histórico dice CÓDIGO; confirmar equivalencia y vigencia en Caja.
SK122_47,REQ122_CAJA,form,F-33914.01;F-33915.01;Entrega diferida;Recepción diferida,obtener versión vigente en 2008 o equivalencia,formularios CVSA publicados en 2017,La edición preservada es posterior al período objetivo.
SK122_48,REQ122_CAJA,matching,fecha de ejecución;fecha límite de Matching;Código Caja;depositante emisor;comitente emisor;depositante receptor;comitente receptor,buscar instrucción emparejada y estado de ejecución,F-33914.01 y F-33915.01,Campos de esquema; no prueban que exista un formulario objetivo.
SK122_49,REQ122_ECON,strip_code,ARARGE03G415;BODEN 2012 cupón 15;subespecie;Código Caja,localizar el código propio del strip 2009,llamado oficial 2009,No heredar 5426 del título principal.
SK122_50,REQ122_BCRA,channel_modality,TSA;modalidad diferida;CGA;FT;FTC;Código CVSA;Código CRyL,pedir equivalencias históricas sin confundir canal y modalidad,B9173; CVSA 10290; BYMA NSC 2023,Evidencia posterior sólo delimita categorías; no acredita uso en 2008.
