path,bytes,mib,over_50_mib,over_100_mib
data/derivados/credito_consumo/bcra_sistema_financiero_2023_2026.csv,3346,0.003191,False,False
data/derivados/credito_consumo/bcra_transparencia_bancos_prestamos_personales_2026-08-30.csv,183081,0.174600,False,False
data/derivados/credito_consumo/build_bcra_bank_profitability_crosscheck.ps1,5693,0.005429,False,False
data/derivados/credito_consumo/build_bcra_historical_bank_panel.ps1,14215,0.013556,False,False
data/derivados/credito_consumo/build_bcra_inclusion_credit_data.ps1,5265,0.005021,False,False
data/derivados/credito_consumo/build_credit_cost_history_2023_2026.ps1,4072,0.003883,False,False
data/derivados/credito_consumo/costo_credito_personal_historia_2023_2026.csv,5130,0.004892,False,False
data/derivados/credito_consumo/costo_credito_personal_resumen_anual_2023_2026.csv,691,0.000659,False,False
data/derivados/emae/AUDITORIA_EMAE.md,4493,0.004285,False,False
data/derivados/emae/build_emae_tab.py,59894,0.057119,False,False
data/derivados/emae/emae_drawdowns.csv,789,0.000752,False,False
data/derivados/emae/emae_mandatos.csv,1509,0.001439,False,False
data/derivados/emae/emae_mensual_limpio.csv,85108,0.081165,False,False
data/derivados/emae/emae_per_capita.csv,50397,0.048062,False,False
data/derivados/emae/emae_ventana_espejo.csv,5457,0.005204,False,False
data/derivados/emae/manifest_emae.json,5445,0.005193,False,False
data/derivados/grandes_fortunas/AUDITORIA_APORTE.md,3195,0.003047,False,False
data/derivados/grandes_fortunas/build_aporte_grandes_fortunas.py,61240,0.058403,False,False
data/derivados/grandes_fortunas/distribucion_patrimonial.csv,11683,0.011142,False,False
data/derivados/grandes_fortunas/sensibilidad_aporte.csv,66031,0.062972,False,False
data/derivados/grandes_fortunas/simulacion_aporte_voluntario.csv,1368,0.001305,False,False
data/derivados/morosidad/AUDITORIA_MOROSIDAD.md,4558,0.004347,False,False
data/derivados/morosidad/build_morosidad.py,58551,0.055839,False,False
data/derivados/morosidad/correlacion_tasa_real_mora.csv,745,0.000710,False,False
data/derivados/morosidad/morosidad_hogares.csv,26081,0.024873,False,False
data/derivados/morosidad/morosidad_pnfc.csv,5353,0.005105,False,False
data/derivados/morosidad/morosidad_pnfc_severidad_saldo.csv,9951,0.009490,False,False
data/derivados/morosidad/morosidad_por_producto.csv,89389,0.085248,False,False
data/derivados/morosidad/morosidad_saldo_acumulado.csv,12230,0.011663,False,False
data/derivados/morosidad/morosidad_ventana_espejo.csv,1269,0.001210,False,False
data/derivados/morosidad/situacion_deudores_personas.csv,365,0.000348,False,False
data/derivados/morosidad/TESTS_MOROSIDAD.json,557,0.000531,False,False
data/derivados/pendulo_distributivo/AUDITORIA_PENDULO_DISTRIBUTIVO.md,2900,0.002766,False,False
data/derivados/pendulo_distributivo/build_pendulo_poder_v141.py,55840,0.053253,False,False
data/derivados/pendulo_distributivo/build_pendulo_poder_v142.py,25486,0.024305,False,False
data/derivados/pendulo_distributivo/build_pendulo_poder_v143.py,19559,0.018653,False,False
data/derivados/pendulo_distributivo/build_pendulo_poder_v144.py,30096,0.028702,False,False
data/derivados/pendulo_distributivo/build_pendulo_poder_v145.py,32106,0.030619,False,False
data/derivados/pendulo_distributivo/build_pendulo_poder_v146.py,31808,0.030334,False,False
data/derivados/pendulo_distributivo/build_pendulo_poder_v147.py,11429,0.010900,False,False
data/derivados/pendulo_distributivo/build_pendulo_tab.py,53772,0.051281,False,False
data/derivados/pendulo_distributivo/build_pendulo_tab_v137.py,64747,0.061748,False,False
data/derivados/pendulo_distributivo/build_pendulo_tab_v138.py,70950,0.067663,False,False
data/derivados/pendulo_distributivo/cgi_mandatos.csv,2364,0.002254,False,False
data/derivados/pendulo_distributivo/cgi_pendulo.csv,43424,0.041412,False,False
data/derivados/pendulo_distributivo/cgi_raw.json,28352,0.027039,False,False
data/derivados/pendulo_distributivo/extract_cgi_xls.ps1,4323,0.004123,False,False
data/derivados/pendulo_distributivo/TESTS_PENDULO.json,666,0.000635,False,False
data/derivados/pendulo_poder_economico/asset_returns_dec2023.csv,3659,0.003489,False,False
data/derivados/pendulo_poder_economico/asset_returns_with_cer_dec2023.csv,5156,0.004917,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_BOTONERAS_HORIZONTALES_V147.md,1686,0.001608,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_CAPA_ACTIVOS_V145.md,2498,0.002382,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_CAPA_FINANCIERA_V142.md,1881,0.001794,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_CAPA_FISCAL_V144.md,2547,0.002429,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_CAPA_VIVIENDA_V143.md,1666,0.001589,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_CFT_RENTABILIDAD_V146.md,2218,0.002115,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_PENDULO_PODER_ECONOMICO.md,2285,0.002179,False,False
data/derivados/pendulo_poder_economico/bank_roa_snapshot_may2026.csv,585,0.000558,False,False
data/derivados/pendulo_poder_economico/cer_month_end_2023_2026.csv,1182,0.001127,False,False
data/derivados/pendulo_poder_economico/cft_snapshot_jun2023.csv,257,0.000245,False,False
data/derivados/pendulo_poder_economico/double_count_matrix.csv,4037,0.003850,False,False
data/derivados/pendulo_poder_economico/financial_real_monthly_2019_2026.csv,7623,0.007270,False,False
data/derivados/pendulo_poder_economico/fiscal_components_audit_v144.csv,1645,0.001569,False,False
data/derivados/pendulo_poder_economico/fiscal_result_2002_2026.csv,1693,0.001615,False,False
data/derivados/pendulo_poder_economico/housing_tenure_2016_2025.csv,964,0.000919,False,False
data/derivados/pendulo_poder_economico/metric_registry.json,15968,0.015228,False,False
data/derivados/pendulo_poder_economico/TESTS_BOTONERAS_HORIZONTALES_V147.json,504,0.000481,False,False
data/derivados/pendulo_poder_economico/TESTS_CAPA_ACTIVOS_V145.json,635,0.000606,False,False
data/derivados/pendulo_poder_economico/TESTS_CAPA_FINANCIERA_V142.json,458,0.000437,False,False
data/derivados/pendulo_poder_economico/TESTS_CAPA_FISCAL_V144.json,581,0.000554,False,False
data/derivados/pendulo_poder_economico/TESTS_CAPA_VIVIENDA_V143.json,572,0.000546,False,False
data/derivados/pendulo_poder_economico/TESTS_CFT_RENTABILIDAD_V146.json,619,0.000590,False,False
data/derivados/pendulo_poder_economico/TESTS_PENDULO_PODER_ECONOMICO.json,323,0.000308,False,False
data/derivados/rutas_publico_privado/AUDITORIA_RUTAS_PUBLICO_PRIVADO.md,3083,0.002940,False,False
data/derivados/rutas_publico_privado/build_rutas_tab.py,56682,0.054056,False,False
data/derivados/rutas_publico_privado/rutas_publico_privado_corredores.csv,5267,0.005023,False,False
data/derivados/rutas_publico_privado/rutas_publico_privado_data.json,17752,0.016930,False,False
data/derivados/rutas_publico_privado/TESTS_RUTAS_PUBLICO_PRIVADO.json,363,0.000346,False,False
data/derivados/snapshots_chatgpt_2026-08-25/index_credito_cftea_referencia.html,8002223,7.631515,False,False
data/derivados/snapshots_chatgpt_2026-08-25/index_matchup_credito_mora_auditoria_causal.html,7946673,7.578538,False,False
data/derivados/snapshots_chatgpt_2026-08-25/index_supermercados_historico.html,8033965,7.661786,False,False
data/derivados/supermercados/supermercados_estructura_2020_2026.csv,861,0.000821,False,False
data/derivados/supermercados/supermercados_medios_pago_2020_2026.csv,390,0.000372,False,False
data/derivados/supermercados/supermercados_moderno_2017_2026.csv,6172,0.005886,False,False
data/derivados/supermercados/supermercados_rubros_composicion_2023_2026.csv,287,0.000274,False,False
data/derivados/supermercados/supermercados_territorio_1S2026_referencias.csv,1029,0.000981,False,False
data/derivados/tasas/brecha_costo_credito_vs_cftea_referencia_2019_2026.csv,27903,0.026610,False,False
data/derivados/vacaciones_turismo/AUDITORIA_VACACIONES_TURISMO.md,2852,0.002720,False,False
data/derivados/vacaciones_turismo/build_vacaciones_tab.py,59627,0.056865,False,False
data/derivados/vacaciones_turismo/TESTS_VACACIONES_TURISMO.json,430,0.000410,False,False
data/derivados/vacaciones_turismo/vacaciones_turismo_data.json,17231,0.016433,False,False
data/derivados/vacaciones_turismo/vacaciones_turismo_flujos.csv,4175,0.003982,False,False
data/fuentes/FUENTES.csv,328669,0.313443,False,False
data/fuentes/FUENTES_CAMBIOS_2026-08-27.md,1980,0.001888,False,False
data/fuentes/FUENTES_CAMBIOS_V70_2026-08-27.md,1010,0.000963,False,False
data/fuentes/FUENTES_NUEVAS_2026-08-25.csv,5970,0.005693,False,False
data/fuentes/FUENTES_NUEVAS_2026-08-27.csv,10913,0.010407,False,False
data/fuentes/FUENTES_NUEVAS_2026-08-27_V70.csv,10993,0.010484,False,False
data/fuentes/FUENTES_POR_TEMA.md,52718,0.050276,False,False
data/fuentes/FUENTES_VALIDACION_2026-08-27.csv,13475,0.012851,False,False
data/fuentes/README.md,2147,0.002048,False,False
data/fuentes/ciclo_ajuste/AUDITORIA_CICLO_AJUSTE_V70.md,2726,0.002600,False,False
data/fuentes/ciclo_ajuste/REFERENCIAS_CICLO_AJUSTE_V51.md,6970,0.006647,False,False
data/fuentes/ciclo_ajuste/REFERENCIAS_CICLO_AJUSTE_V70.md,9495,0.009055,False,False
data/fuentes/ciclo_ajuste/VEREDICTO_CICLO_AJUSTE_V70.md,2064,0.001968,False,False
data/fuentes/ciclo_ajuste/agn/agn_bna_informe210_9m2023_attachments.zip,2091864,1.994957,False,False
data/fuentes/ciclo_ajuste/backfill_v96/bcra_ief_1s2024_ciclo.pdf,896512,0.854980,False,False
data/fuentes/ciclo_ajuste/backfill_v96/bcra_ief_2s2024_ciclo.pdf,934551,0.891257,False,False
data/fuentes/ciclo_ajuste/backfill_v96/bna_balance_condensado_sep2023_control.pdf,20060,0.019131,False,False
data/fuentes/ciclo_ajuste/backfill_v96/bna_memoria_fy2023_aq.pdf,4014890,3.828897,False,False
data/fuentes/ciclo_ajuste/backfill_v96/ciudad_eeff_9m2023_consol_control.pdf,1020190,0.972929,False,False
data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_9m2023_aq.pdf,4775965,4.554715,False,False
data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_fy2023_aq.pdf,7357993,7.017129,False,False
data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_9m2023_aq.pdf,1193091,1.137820,False,False
data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_fy2023_aq.pdf,1845158,1.759680,False,False
data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_9m2023_sep_mirror.pdf,1327535,1.266036,False,False
data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_fy2023_aq_mirror.pdf,2027764,1.933826,False,False
data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_9m2023_sep.pdf,2166044,2.065701,False,False
data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_fy2023_aq.pdf,4178726,3.985144,False,False
data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_9m2023_aq_mirror.pdf,833979,0.795344,False,False
data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_fy2023_aq.pdf,3459222,3.298971,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bapro_disciplina_sep2023_control.pdf,954250,0.910044,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bapro_eeff_fy2023_aq.pdf,3328448,3.174255,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_bolmetes_prestamos_titular.pdf,1457023,1.389525,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_abr2014_ciclo.pdf,290541,0.277081,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_dic2023_ciclo.pdf,323633,0.308640,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_jul2014_ciclo.pdf,332533,0.317128,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_jun2014_ciclo.pdf,356496,0.339981,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_jun2018_ciclo.pdf,512087,0.488364,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_nov2018_ciclo.pdf,503833,0.480493,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/credicoop_eeff_fy2023_aq.pdf,1990053,1.897862,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_baldethis.xls,1577472,1.504395,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_bef_1s2015.pdf,2473201,2.358628,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_bef_2s2016.pdf,1679546,1.601740,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_depuva_mensual.xls,308224,0.293945,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_din3_ser.txt,22896971,21.836253,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_din4_ser.txt.zip,13825733,13.185246,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_entidades_jun2023.pdf,6341673,6.047891,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_finuva_mensual.xls,641536,0.611816,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_ief_1s2025.pdf,1224146,1.167437,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_infbanc_dic2018_series.xls,2259968,2.155273,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_infbanc_dic2023_xlsx.xlsx,176637,0.168454,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_infbanc_jun2023_xlsx.xlsx,141381,0.134831,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_informe_bancos_anexo.xlsx,2651613,2.528775,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_informe_congreso_2024.pdf,8086930,7.712297,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_perser_priv.xls,1047040,0.998535,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_perser_pub.xls,2678784,2.554688,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_t_cladeu.pdf,2334724,2.226566,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_t_prevmi.pdf,1124725,1.072621,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_t_so_s12.pdf,3352716,3.197399,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_titpubser.xls,922112,0.879395,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bna_memoria_2023_es.pdf,6634939,6.327571,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_indec_ipc_dic2023.pdf,2516416,2.399841,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_indec_pib_1t2024.pdf,1222904,1.166252,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_indec_pib_1t2026.pdf,2635028,2.512959,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_ief_1s2018_ciclo.pdf,1423308,1.357372,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_ief_1s2019_ciclo.pdf,902373,0.860570,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_ief_2s2023_ciclo.pdf,1144797,1.091763,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_iif_1s2024_ahorro_ph.pdf,2122951,2.024604,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_iif_1s2025_mora.pdf,2404631,2.293235,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_iif_2s2024_ahorro_ph.pdf,2319050,2.211618,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_iif_2s2025_ahorro_ph.pdf,1877423,1.790450,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_imm_dic2024_mora.pdf,2284708,2.178867,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_imm_jun2014_a5590.pdf,486976,0.464417,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_abr2018_ciclo.pdf,464279,0.442771,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_dic2013_buffers.pdf,337144,0.321526,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_dic2018_ciclo.pdf,483849,0.461434,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_dic2024_mora.pdf,267538,0.255144,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_ene2014_ciclo.pdf,321457,0.306565,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_feb2014_ciclo.pdf,339417,0.323693,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_feb2024_ciclo.pdf,286695,0.273414,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_jul2018_ciclo.pdf,532098,0.507448,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_jun2026_mora.pdf,464020,0.442524,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_mar2024_ciclo.pdf,567293,0.541013,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_may2018_ciclo.pdf,495085,0.472150,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_nov2023_ciclo.pdf,370652,0.353481,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_nov2025_mora.pdf,336116,0.320545,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_oct2018_ciclo.pdf,539293,0.514310,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_sep2018_ciclo.pdf,496615,0.473609,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_sep2024_ciclo.pdf,473410,0.451479,False,False
data/fuentes/ciclo_ajuste/recovered_loose/Infbanc0624.xlsx,138416,0.132004,False,False
data/fuentes/ciclo_ajuste/v70/BNA_9M_BINARY_RECOVERY_V70.csv,1486,0.001417,False,False
data/fuentes/ciclo_ajuste/v70/CLOSED_NETWORK_COVERAGE_V70.csv,3457,0.003297,False,False
data/fuentes/ciclo_ajuste/v70/EVIDENCE_LEDGER_CICLO_AJUSTE_V70.csv,10506,0.010019,False,False
data/fuentes/ciclo_ajuste/v70/FOUR_LEG_PASS_PANEL_V70.csv,4537,0.004327,False,False
data/fuentes/ciclo_ajuste/v70/HOUSEHOLD_SECTOR_MAPPING_V70.csv,2015,0.001922,False,False
data/fuentes/credito_consumo/banco_masventas/2026-08-30/F0132-SOLICITUD-PRESTAMOS-PERSONALES.pdf,75694,0.072187,False,False
data/fuentes/credito_consumo/banco_masventas/2026-08-30/pagina-tasas-interes-cft-2026-08-30.html,135146,0.128885,False,False
data/fuentes/credito_consumo/banco_masventas/2026-08-30/respuesta-descarga-TASAS-04-06-26.html,299,0.000285,False,False
data/fuentes/credito_consumo/banco_masventas/2026-08-30/Resumen-Solicitud-Prestamo-Personal-F0268-012023.pdf,53652,0.051167,False,False
data/fuentes/credito_consumo/banco_masventas/2026-08-30/TASAS-05-08-2026.pdf,399435,0.380931,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/202605d.7z,35486621,33.842679,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00007.txt,87556,0.083500,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00011.txt,67637,0.064504,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00014.txt,69889,0.066651,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00015.txt,84126,0.080229,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00016.txt,34460,0.032864,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00017.txt,70553,0.067285,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00020.txt,64588,0.061596,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00027.txt,64911,0.061904,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00029.txt,56299,0.053691,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00034.txt,56685,0.054059,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00044.txt,54209,0.051698,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00045.txt,48560,0.046310,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00065.txt,44284,0.042233,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00072.txt,67758,0.064619,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00083.txt,43004,0.041012,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00086.txt,44389,0.042333,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00093.txt,41493,0.039571,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00094.txt,45006,0.042921,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00097.txt,52057,0.049645,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00131.txt,20721,0.019761,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00143.txt,27492,0.026218,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00147.txt,30674,0.029253,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00165.txt,30873,0.029443,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00191.txt,59007,0.056273,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00198.txt,38528,0.036743,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00247.txt,26649,0.025414,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00254.txt,41856,0.039917,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00266.txt,21528,0.020531,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00268.txt,43770,0.041742,False,False
data/fuentes/credito_consumo/bcra_entidades/2026-05/extract/Entfin/Tec_Cont/baldet/00269.txt,27628,0.026348,False,False
