path,bytes,mib,over_25_mib,over_50_mib,over_100_mib
data/derivados/pendulo_poder_economico/AUDITORIA_CAPA_FINANCIERA_V142.md,1881,0.0017938613891601562,False,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_CAPA_FISCAL_V144.md,2547,0.0024290084838867188,False,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_CAPA_VIVIENDA_V143.md,1666,0.0015888214111328125,False,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_CFT_RENTABILIDAD_V146.md,2218,0.0021152496337890625,False,False,False
data/derivados/pendulo_poder_economico/AUDITORIA_PENDULO_PODER_ECONOMICO.md,2285,0.0021791458129882812,False,False,False
data/derivados/pendulo_poder_economico/TESTS_BOTONERAS_HORIZONTALES_V147.json,504,0.00048065185546875,False,False,False
data/derivados/pendulo_poder_economico/TESTS_CAPA_ACTIVOS_V145.json,635,0.0006055831909179688,False,False,False
data/derivados/pendulo_poder_economico/TESTS_CAPA_FINANCIERA_V142.json,458,0.0004367828369140625,False,False,False
data/derivados/pendulo_poder_economico/TESTS_CAPA_FISCAL_V144.json,581,0.0005540847778320312,False,False,False
data/derivados/pendulo_poder_economico/TESTS_CAPA_VIVIENDA_V143.json,572,0.000545501708984375,False,False,False
data/derivados/pendulo_poder_economico/TESTS_CFT_RENTABILIDAD_V146.json,619,0.0005903244018554688,False,False,False
data/derivados/pendulo_poder_economico/TESTS_PENDULO_PODER_ECONOMICO.json,323,0.00030803680419921875,False,False,False
data/derivados/pendulo_poder_economico/asset_returns_dec2023.csv,3659,0.0034894943237304688,False,False,False
data/derivados/pendulo_poder_economico/asset_returns_with_cer_dec2023.csv,5156,0.004917144775390625,False,False,False
data/derivados/pendulo_poder_economico/bank_roa_snapshot_may2026.csv,585,0.0005578994750976562,False,False,False
data/derivados/pendulo_poder_economico/cer_month_end_2023_2026.csv,1182,0.0011272430419921875,False,False,False
data/derivados/pendulo_poder_economico/cft_snapshot_jun2023.csv,257,0.00024509429931640625,False,False,False
data/derivados/pendulo_poder_economico/double_count_matrix.csv,4037,0.0038499832153320312,False,False,False
data/derivados/pendulo_poder_economico/financial_real_monthly_2019_2026.csv,7623,0.007269859313964844,False,False,False
data/derivados/pendulo_poder_economico/fiscal_components_audit_v144.csv,1645,0.0015687942504882812,False,False,False
data/derivados/pendulo_poder_economico/fiscal_result_2002_2026.csv,1693,0.0016145706176757812,False,False,False
data/derivados/pendulo_poder_economico/housing_tenure_2016_2025.csv,964,0.000919342041015625,False,False,False
data/derivados/pendulo_poder_economico/metric_registry.json,15968,0.015228271484375,False,False,False
data/derivados/plazo_fijo_30_59_monto_mensual.csv,12794,0.012201309204101562,False,False,False
data/derivados/prestamos_personales_monto_operado_mensual.csv,13202,0.012590408325195312,False,False,False
data/derivados/rutas_publico_privado/AUDITORIA_RUTAS_PUBLICO_PRIVADO.md,3083,0.0029401779174804688,False,False,False
data/derivados/rutas_publico_privado/TESTS_RUTAS_PUBLICO_PRIVADO.json,363,0.00034618377685546875,False,False,False
data/derivados/rutas_publico_privado/build_rutas_tab.py,56682,0.05405616760253906,False,False,False
data/derivados/rutas_publico_privado/rutas_publico_privado_corredores.csv,5267,0.005023002624511719,False,False,False
data/derivados/rutas_publico_privado/rutas_publico_privado_data.json,17752,0.01692962646484375,False,False,False
data/derivados/snapshots_chatgpt_2026-08-25/index_credito_cftea_referencia.html,8002223,7.631514549255371,False,False,False
data/derivados/snapshots_chatgpt_2026-08-25/index_matchup_credito_mora_auditoria_causal.html,7946673,7.578537940979004,False,False,False
data/derivados/snapshots_chatgpt_2026-08-25/index_supermercados_historico.html,8033965,7.661786079406738,False,False,False
data/derivados/supermercados/supermercados_estructura_2020_2026.csv,861,0.0008211135864257812,False,False,False
data/derivados/supermercados/supermercados_medios_pago_2020_2026.csv,390,0.0003719329833984375,False,False,False
data/derivados/supermercados/supermercados_moderno_2017_2026.csv,6172,0.005886077880859375,False,False,False
data/derivados/supermercados/supermercados_rubros_composicion_2023_2026.csv,287,0.00027370452880859375,False,False,False
data/derivados/supermercados/supermercados_territorio_1S2026_referencias.csv,1029,0.0009813308715820312,False,False,False
data/derivados/tasas/brecha_costo_credito_vs_cftea_referencia_2019_2026.csv,27903,0.026610374450683594,False,False,False
data/derivados/tasas_impacto_financiero_post_shock.csv,10247,0.009772300720214844,False,False,False
data/derivados/tasas_impacto_financiero_ventana_espejo.csv,9978,0.009515762329101562,False,False,False
data/derivados/tasas_pinza_hogar_auditada.csv,30328,0.02892303466796875,False,False,False
data/derivados/tasas_resumen_auditado.json,1698,0.0016193389892578125,False,False,False
data/derivados/vacaciones_turismo/AUDITORIA_VACACIONES_TURISMO.md,2852,0.002719879150390625,False,False,False
data/derivados/vacaciones_turismo/TESTS_VACACIONES_TURISMO.json,430,0.0004100799560546875,False,False,False
data/derivados/vacaciones_turismo/build_vacaciones_tab.py,59627,0.05686473846435547,False,False,False
data/derivados/vacaciones_turismo/vacaciones_turismo_data.json,17231,0.016432762145996094,False,False,False
data/derivados/vacaciones_turismo/vacaciones_turismo_flujos.csv,4175,0.003981590270996094,False,False,False
data/fuentes/FUENTES.csv,98294,0.09374046325683594,False,False,False
data/fuentes/FUENTES_CAMBIOS_2026-08-27.md,1980,0.001888275146484375,False,False,False
data/fuentes/FUENTES_CAMBIOS_V70_2026-08-27.md,1010,0.0009632110595703125,False,False,False
data/fuentes/FUENTES_NUEVAS_2026-08-25.csv,5970,0.0056934356689453125,False,False,False
data/fuentes/FUENTES_NUEVAS_2026-08-27.csv,10913,0.010407447814941406,False,False,False
data/fuentes/FUENTES_NUEVAS_2026-08-27_V70.csv,10993,0.010483741760253906,False,False,False
data/fuentes/FUENTES_POR_TEMA.md,26205,0.02499103546142578,False,False,False
data/fuentes/FUENTES_VALIDACION_2026-08-27.csv,13475,0.012850761413574219,False,False,False
data/fuentes/README.md,2147,0.0020475387573242188,False,False,False
data/fuentes/ciclo_ajuste/AUDITORIA_CICLO_AJUSTE_V70.md,2726,0.0025997161865234375,False,False,False
data/fuentes/ciclo_ajuste/REFERENCIAS_CICLO_AJUSTE_V51.md,6970,0.0066471099853515625,False,False,False
data/fuentes/ciclo_ajuste/REFERENCIAS_CICLO_AJUSTE_V70.md,9495,0.009055137634277344,False,False,False
data/fuentes/ciclo_ajuste/VEREDICTO_CICLO_AJUSTE_V70.md,2064,0.0019683837890625,False,False,False
data/fuentes/ciclo_ajuste/agn/agn_bna_informe210_9m2023_attachments.zip,2091864,1.9949569702148438,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/bcra_ief_1s2024_ciclo.pdf,896512,0.85498046875,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/bcra_ief_2s2024_ciclo.pdf,934551,0.8912572860717773,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/bna_balance_condensado_sep2023_control.pdf,20060,0.019130706787109375,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/bna_memoria_fy2023_aq.pdf,4014890,3.828897476196289,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/ciudad_eeff_9m2023_consol_control.pdf,1020190,0.9729290008544922,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_9m2023_aq.pdf,4775965,4.554715156555176,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_fy2023_aq.pdf,7357993,7.017128944396973,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_9m2023_aq.pdf,1193091,1.1378202438354492,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_fy2023_aq.pdf,1845158,1.7596797943115234,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_9m2023_sep_mirror.pdf,1327535,1.266036033630371,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_fy2023_aq_mirror.pdf,2027764,1.9338264465332031,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_9m2023_sep.pdf,2166044,2.0657005310058594,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_fy2023_aq.pdf,4178726,3.9851436614990234,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_9m2023_aq_mirror.pdf,833979,0.795344352722168,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_fy2023_aq.pdf,3459222,3.298971176147461,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bapro_disciplina_sep2023_control.pdf,954250,0.9100437164306641,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bapro_eeff_fy2023_aq.pdf,3328448,3.17425537109375,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_bolmetes_prestamos_titular.pdf,1457023,1.3895254135131836,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_abr2014_ciclo.pdf,290541,0.2770814895629883,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_dic2023_ciclo.pdf,323633,0.3086404800415039,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_jul2014_ciclo.pdf,332533,0.31712818145751953,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_jun2014_ciclo.pdf,356496,0.3399810791015625,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_jun2018_ciclo.pdf,512087,0.48836421966552734,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_isb_nov2018_ciclo.pdf,503833,0.48049259185791016,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/credicoop_eeff_fy2023_aq.pdf,1990053,1.897862434387207,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_baldethis.xls,1577472,1.50439453125,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_bef_1s2015.pdf,2473201,2.358628273010254,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_bef_2s2016.pdf,1679546,1.6017398834228516,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_depuva_mensual.xls,308224,0.2939453125,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_din3_ser.txt,22896971,21.83625316619873,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_din4_ser.txt.zip,13825733,13.185246467590332,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_entidades_jun2023.pdf,6341673,6.047890663146973,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_finuva_mensual.xls,641536,0.61181640625,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_ief_1s2025.pdf,1224146,1.1674365997314453,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_infbanc_dic2018_series.xls,2259968,2.1552734375,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_infbanc_dic2023_xlsx.xlsx,176637,0.16845417022705078,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_infbanc_jun2023_xlsx.xlsx,141381,0.13483142852783203,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_informe_bancos_anexo.xlsx,2651613,2.528775215148926,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_informe_congreso_2024.pdf,8086930,7.712297439575195,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_perser_priv.xls,1047040,0.99853515625,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_perser_pub.xls,2678784,2.5546875,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_t_cladeu.pdf,2334724,2.2265663146972656,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_t_prevmi.pdf,1124725,1.0726213455200195,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_t_so_s12.pdf,3352716,3.197399139404297,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_titpubser.xls,922112,0.87939453125,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bna_memoria_2023_es.pdf,6634939,6.327570915222168,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_indec_ipc_dic2023.pdf,2516416,2.39984130859375,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_indec_pib_1t2024.pdf,1222904,1.1662521362304688,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_indec_pib_1t2026.pdf,2635028,2.512958526611328,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_ief_1s2018_ciclo.pdf,1423308,1.3573722839355469,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_ief_1s2019_ciclo.pdf,902373,0.860569953918457,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_ief_2s2023_ciclo.pdf,1144797,1.0917634963989258,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_iif_1s2024_ahorro_ph.pdf,2122951,2.024603843688965,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_iif_1s2025_mora.pdf,2404631,2.2932348251342773,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_iif_2s2024_ahorro_ph.pdf,2319050,2.211618423461914,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_iif_2s2025_ahorro_ph.pdf,1877423,1.790450096130371,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_imm_dic2024_mora.pdf,2284708,2.1788673400878906,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_imm_jun2014_a5590.pdf,486976,0.46441650390625,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_abr2018_ciclo.pdf,464279,0.44277095794677734,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_dic2013_buffers.pdf,337144,0.32152557373046875,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_dic2018_ciclo.pdf,483849,0.46143436431884766,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_dic2024_mora.pdf,267538,0.2551441192626953,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_ene2014_ciclo.pdf,321457,0.3065652847290039,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_feb2014_ciclo.pdf,339417,0.32369327545166016,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_feb2024_ciclo.pdf,286695,0.27341365814208984,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_jul2018_ciclo.pdf,532098,0.5074481964111328,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_jun2026_mora.pdf,464020,0.4425239562988281,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_mar2024_ciclo.pdf,567293,0.5410127639770508,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_may2018_ciclo.pdf,495085,0.4721498489379883,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_nov2023_ciclo.pdf,370652,0.3534812927246094,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_nov2025_mora.pdf,336116,0.3205451965332031,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_oct2018_ciclo.pdf,539293,0.5143098831176758,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_sep2018_ciclo.pdf,496615,0.47360897064208984,False,False,False
data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_sep2024_ciclo.pdf,473410,0.4514789581298828,False,False,False
data/fuentes/ciclo_ajuste/recovered_loose/Infbanc0624.xlsx,138416,0.1320037841796875,False,False,False
data/fuentes/ciclo_ajuste/v70/BNA_9M_BINARY_RECOVERY_V70.csv,1486,0.0014171600341796875,False,False,False
data/fuentes/ciclo_ajuste/v70/CLOSED_NETWORK_COVERAGE_V70.csv,3457,0.0032968521118164062,False,False,False
data/fuentes/ciclo_ajuste/v70/EVIDENCE_LEDGER_CICLO_AJUSTE_V70.csv,10506,0.010019302368164062,False,False,False
data/fuentes/ciclo_ajuste/v70/FOUR_LEG_PASS_PANEL_V70.csv,4537,0.004326820373535156,False,False,False
data/fuentes/ciclo_ajuste/v70/HOUSEHOLD_SECTOR_MAPPING_V70.csv,2015,0.0019216537475585938,False,False,False
data/fuentes/emae/indec/contenido_emae_indec.html,8322,0.007936477661132812,False,False,False
data/fuentes/emae/indec/datos_argentina_emae_mensual.csv,35226,0.03359413146972656,False,False,False
data/fuentes/emae/indec/emae_08_26.pdf,1434288,1.3678436279296875,False,False,False
data/fuentes/emae/indec/indec_nivel4.js,1942,0.0018520355224609375,False,False,False
data/fuentes/emae/indec/indec_single-page.js,15363,0.014651298522949219,False,False,False
data/fuentes/emae/indec/pagina_emae_indec.html,37470,0.03573417663574219,False,False,False
data/fuentes/emae/indec/sh_emae_mensual_base2004.xls,71680,0.068359375,False,False,False
data/fuentes/emae/metodologia/metodologia_emae_ago_16.pdf,603164,0.5752220153808594,False,False,False
data/fuentes/emae/poblacion/contenido_proyecciones_indec.html,11631,0.011092185974121094,False,False,False
data/fuentes/emae/poblacion/metadatos_base_proyecciones_nacionales_2022_2040.pdf,71725,0.06840229034423828,False,False,False
data/fuentes/emae/poblacion/pagina_proyecciones_indec.html,37471,0.035735130310058594,False,False,False
data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040.pdf,4123488,3.932464599609375,False,False,False
data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040_base.csv,67815,0.06467342376708984,False,False,False
data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040_c1_c2.xlsx,76030,0.07250785827636719,False,False,False
data/fuentes/emae/poblacion/world_bank_SP_POP_TOTL_ARG.json,13160,0.01255035400390625,False,False,False
data/fuentes/grandes_fortunas/aporte_solidario/afip_informe_recaudacion_4t_2021.pdf,443248,0.4227142333984375,False,False,False
data/fuentes/grandes_fortunas/aporte_solidario/aporte_solidario_final_2021-12-20.pdf,198710,0.18950462341308594,False,False,False
data/fuentes/grandes_fortunas/arca/Estadisticas-Tributarias-2023.zip,11631586,11.092744827270508,False,False,False
data/fuentes/grandes_fortunas/arca/Estadisticas-Tributarias-2023/Estad#Ufffdsticas Tributarias 2023/1.1.1.1.xls,1647616,1.5712890625,False,False,False
data/fuentes/grandes_fortunas/arca/Estadisticas-Tributarias-2023/Estad#Ufffdsticas Tributarias 2023/1.1.1.2.xls,60928,0.05810546875,False,False,False
data/fuentes/grandes_fortunas/arca/Estadisticas-Tributarias-2023/Estad#Ufffdsticas Tributarias 2023/1.1.1.3.xls,61952,0.05908203125,False,False,False
data/fuentes/grandes_fortunas/arca/Estadisticas-Tributarias-2023/Estad#Ufffdsticas Tributarias 2023/1.1.1.4.xls,80896,0.0771484375,False,False,False
