persona_id,persona,camara,jurisdiccion,oa_nombre,oa_person_key,oa_anios,evidencia_misma_institucion_anios,nombre_padron_camara,distrito_padron_camara,nombre_presentacion_camara_2025,distrito_presentacion_camara_2025,tipo_presentacion_camara_2025,coincidencia_nombre_presentacion,coincidencia_nombre_fuente_actual,cuit_unico_en_consolidado,estado_revision_identidad,publicable_en_tab,alcance_serie,nota_alcance,criterio,fuente_padron_url,fuente_presentacion_url,fuente_serie_url,respaldo_padron_local,respaldo_presentacion_local,respaldo_oa_local
sen-zamora-gerardo,Gerardo Zamora,Senado,Santiago del Estero,ZAMORA GERARDO,46b547691d146b83,2017|2020|2021|2022,2017,GERARDO ZAMORA,Santiago del Estero,"ZAMORA, Gerardo",Santiago del Estero,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-andrada-guillermo-eduardo,Guillermo Eduardo Andrada,Senado,Catamarca,ANDRADA GUILLERMO EDUARDO,11327925c401fab3,2021|2022|2023|2024,2021|2022|2023|2024,GUILLERMO EDUARDO ANDRADA,Catamarca,"ANDRADA, Guillermo Eduardo",Catamarca,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-rejal-jesus-fernando,Jesús Fernando Rejal,Senado,La Rioja,REJAL JESUS FERNANDO,673de87b233892bc,2022|2023|2024,2022|2023|2024,JESÚS FERNANDO REJAL,La Rioja,"REJAL, Jesús Fernando",La Rioja,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-neder-jose-emilio,José Emilio Neder,Senado,Santiago del Estero,NEDER JOSE EMILIO,a3a85baa8a2c0ca5,2018|2019|2020|2021|2022|2023|2024,2018|2019|2020|2021|2022|2023|2024,JOSÉ EMILIO NEDER,Santiago del Estero,"NEDER, José Emilio",Santiago del Estero,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-manzur-juan-luis,Juan Luis Manzur,Senado,Tucumán,MANZUR JUAN LUIS,d9535eb372676475,2021|2022|2023|2024,2023|2024,JUAN LUIS MANZUR,Tucumán,"MANZUR, Juan Luis",Tucumán,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-juez-luis-alfredo,Luis Alfredo Juez,Senado,Córdoba,JUEZ LUIS ALFREDO,bb07a1c53cc9888d,2017|2018|2019|2020|2021|2022|2023|2024,2021|2022|2023,LUIS ALFREDO JUEZ,Córdoba,"JUEZ, Luis Alfredo",Córdoba,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-lewandowski-marcelo-nestor,Marcelo Néstor Lewandowski,Senado,Santa Fe,LEWANDOWSKI MARCELO NESTOR,72fd6173c13cf3bd,2020|2021|2022|2023|2024,2020|2021|2022|2023|2024,MARCELO NÉSTOR LEWANDOWSKI,Santa Fe,"LEWANDOWSKI, Marcelo Néstor",Santa Fe,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-monte-de-oca-maria-belen,María Belén Monte de Oca,Senado,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",MONTE DE OCA MARIA BELEN,1bb7b6de90521ee1,2018|2024,2024,MARÍA BELÉN MONTE DE OCA,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","MONTE DE OCA, María Belén","Tierra del Fuego, Antártida e Islas del Atlántico Sur",DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-gimenez-navarro-maria-celeste,María Celeste Giménez Navarro,Senado,San Juan,GIMENEZ NAVARRO MARIA CELESTE,9e7272f7ee2d3e47,2023|2024,2023|2024,MARÍA CELESTE GIMÉNEZ NAVARRO,San Juan,"GIMÉNEZ NAVARRO, María Celeste",San Juan,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-huala-maria-victoria,María Victoria Huala,Senado,La Pampa,HUALA MARIA VICTORIA,f55946e92407cad3,2020|2021|2022|2023|2024,2020|2021|2022|2023|2024,MARÍA VICTORIA HUALA,La Pampa,"HUALA, María Victoria",La Pampa,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-juri-mariana,Mariana Juri,Senado,Mendoza,JURI MARIANA,0cfa59e93e80880a,2020|2021|2022|2023|2024,2021|2022|2023|2024,MARIANA JURI,Mendoza,"JURI, Mariana",Mendoza,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-abad-maximiliano,Maximiliano Abad,Senado,Buenos Aires,ABAD MAXIMILIANO,2858a9ec7c88116f,2022|2023|2024,2023|2024,MAXIMILIANO ABAD,Buenos Aires,"ABAD, Maximiliano",Buenos Aires,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-valenzuela-mercedes-gabriela,Mercedes Gabriela Valenzuela,Senado,Corrientes,VALENZUELA MERCEDES GABRIELA,b62c046b4fd70390,2021|2022|2023|2024,2021|2022|2023|2024,MERCEDES GABRIELA VALENZUELA,Corrientes,"VALENZUELA, Mercedes Gabriela",Corrientes,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-marquez-nadia-judith,Nadia Judith Márquez,Senado,Neuquén,MARQUEZ NADIA JUDITH,a364fd9d2ed1d5b4,2022|2023|2024,2024,NADIA JUDITH MÁRQUEZ,Neuquén,"MÁRQUEZ, Nadia Judith",Neuquén,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-gadano-natalia-elena,Natalia Elena Gadano,Senado,Santa Cruz,GADANO NATALIA ELENA,6b3f41806d6aedb5,2017|2018|2019|2020|2023|2024,2023|2024,NATALIA ELENA GADANO,Santa Cruz,"GADANO, Natalia Elena",Santa Cruz,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-suarez-rodolfo-alejandro,Rodolfo Alejandro Suárez,Senado,Mendoza,SUAREZ RODOLFO ALEJANDRO,62b9e4deb962e3a6,2020|2023|2024,2023|2024,RODOLFO ALEJANDRO SUÁREZ,Mendoza,"SUÁREZ, Rodolfo Alejandro",Mendoza,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-almeida-romina-maria,Romina María Almeida,Senado,Entre Ríos,ALMEIDA ROMINA MARIA,da9f6d2d0c7d4f4b,2024,2024,ROMINA MARÍA ALMEIDA,Entre Ríos,"ALMEIDA, Romina María",Entre Ríos,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
sen-mendoza-sandra-mariela,Sandra Mariela Mendoza,Senado,Tucumán,MENDOZA SANDRA MARIELA,9257f2995842db35,2020|2021|2022|2023|2024,2020|2021|2022|2023|2024,SANDRA MARIELA MENDOZA,Tucumán,"MENDOZA, Sandra Mariela",Tucumán,DJPI de Ejercicio 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Senado vigente + presentación Senado 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.senado.gob.ar/senadores/listados/listaSenadoRes,https://www.senado.gob.ar/administrativo/ddjj/,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/senado_listado_vigente_2026-09-01.html,sources/active_roster/senado_ddjj_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
