persona_id,persona,camara,jurisdiccion,oa_nombre,oa_person_key,oa_anios,evidencia_misma_institucion_anios,nombre_padron_camara,distrito_padron_camara,nombre_presentacion_camara_2025,distrito_presentacion_camara_2025,tipo_presentacion_camara_2025,coincidencia_nombre_presentacion,coincidencia_nombre_fuente_actual,cuit_unico_en_consolidado,estado_revision_identidad,publicable_en_tab,alcance_serie,nota_alcance,criterio,fuente_padron_url,fuente_presentacion_url,fuente_serie_url,respaldo_padron_local,respaldo_presentacion_local,respaldo_oa_local
dip-leone-andres,Andrés Leone,Diputados,Ciudad De Buenos Aires,LEONE ANDRES MARCELO,bfc44805b3df4b1f,2022|2024,2022|2024,"Leone, Andrés",CIUDAD DE BUENOS AIRES,"LEONE, ANDRES MARCELO",CABA,INICIAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-tortoriello-anibal,Aníbal Tortoriello,Diputados,Rio Negro,TORTORIELLO ANIBAL ANTONIO,674c6c5c4552bc1f,2021|2022|2023|2024,2021|2022|2023|2024,"Tortoriello, Aníbal",RIO NEGRO,"TORTORIELLO, ANIBAL ANTONIO",RIO NEGRO,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-rauschenberger-ariel,Ariel Rauschenberger,Diputados,La Pampa,RAUSCHENBERGER ARIEL,6bea597fb4e29583,2017|2018|2019|2020|2021|2023|2024,2017|2018|2019|2020|2021|2023|2024,"Rauschenberger, Ariel",LA PAMPA,"RAUSCHENBERGER, ARIEL",LA PAMPA,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-benedit-beltran,Beltrán Benedit,Diputados,Entre Rios,BENEDIT BELTRAN,0672b89337d40b66,2023|2024,2023|2024,"Benedit, Beltrán",ENTRE RIOS,"BENEDIT, BELTRÁN",ENTRE RIOS,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-tepp-caren,Caren Tepp,Diputados,Santa Fe,TEPP CAREN ESTEFANIA,f32b52210919c2b9,2024,2024,"Tepp, Caren",SANTA FE,"TEPP, CAREN ESTEFANIA",SANTA FE,ANUAL 2025 | INICIAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-cisneros-carlos,Carlos Cisneros,Diputados,Tucuman,CISNEROS CARLOS ANIBAL,5a6a4ff8d519aa19,2019|2020|2021|2022|2023|2024,2019|2020|2021|2022|2023|2024,"Cisneros, Carlos",TUCUMAN,"CISNEROS, CARLOS ANIBAL",TUCUMAN,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-castagneto-carlos-daniel,Carlos Daniel Castagneto,Diputados,Buenos Aires,CASTAGNETO CARLOS DANIEL,fae95ffca18db386,2017|2018|2019|2020|2021|2022|2023|2024,2017|2018|2019|2023|2024,"Castagneto, Carlos Daniel",BUENOS AIRES,"CASTAGNETO, CARLOS DANIEL",BUENOS AIRES,ANUAL 2025 | ANUAL 2025 - REC 1,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-basualdo-carolina,Carolina Basualdo,Diputados,Cordoba,BASUALDO CAROLINA DEL VALLE,5a8a68765abdfcf8,2018,2018,"Basualdo, Carolina",CORDOBA,"BASUALDO, CAROLINA DEL VALLE",CORDOBA,INICIAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-moreau-cecilia,Cecilia Moreau,Diputados,Buenos Aires,MOREAU CECILIA,1f783b9fa576fa15,2017|2018|2019|2020|2021|2022|2023|2024,2017|2018|2019|2020|2021|2022|2023|2024,"Moreau, Cecilia",BUENOS AIRES,"MOREAU, CECILIA",BUENOS AIRES,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-campitelli-celia,Celia Campitelli,Diputados,Santiago Del Estero,CAMPITELLI CELIA MARIA,200d5116e36badec,2023|2024,2023|2024,"Campitelli, Celia",SANTIAGO DEL ESTERO,"CAMPITELLI, CELIA MARIA",SANTIAGO DEL ESTERO,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-treffinger-cesar,César Treffinger,Diputados,Chubut,TREFFINGER CESAR HERNAN,060a552be0219afd,2022|2023|2024,2022|2023|2024,"Treffinger, César",CHUBUT,"TREFFINGER, CESAR HERNAN",CHUBUT,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-zulli-christian-alejandro,Christian Alejandro Zulli,Diputados,Corrientes,ZULLI CHRISTIAN ALEJANDRO,1ed824a4ede0837f,2019|2020|2021|2022|2023|2024,2023|2024,"Zulli, Christian Alejandro",CORRIENTES,"ZULLI, CHRISTIAN ALEJANDRO",CORRIENTES,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-fernandez-molero-daiana,Daiana Fernández Molero,Diputados,Ciudad De Buenos Aires,FERNANDEZ MOLERO DAIANA,007dae953540d2a7,2017|2018|2019|2022|2023|2024,2023|2024,"Fernández Molero, Daiana",CIUDAD DE BUENOS AIRES,"FERNANDEZ MOLERO, DAIANA",CABA,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-arabia-damian,Damián Arabia,Diputados,Ciudad De Buenos Aires,ARABIA DAMIAN EDUARDO,c4ec4a53c792b6aa,2017|2018|2019|2022|2023|2024,2022|2023|2024,"Arabia, Damián",CIUDAD DE BUENOS AIRES,"ARABIA, DAMIAN EDUARDO",CABA,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-vancsik-daniel,Daniel Vancsik,Diputados,Misiones,VANCSIK DANIEL ALFREDO,7774e6b16cc70954,2022|2023|2024,2022|2023|2024,"Vancsik, Daniel",MISIONES,"VANCSIK, DANIEL ALFREDO",MISIONES,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-hartfield-diego,Diego Hartfield,Diputados,Misiones,HARTFIELD DIEGO GABRIEL,b52414cf91f21dcb,2024,2024,"Hartfield, Diego",MISIONES,"HARTFIELD, DIEGO GABRIEL",MISIONES,ANUAL 2025 | INICIAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
