key_id,request_id,key_group,exact_key,search_purpose,source_or_basis,caveat
SK125_12,REQ125_BCRA,file_code,CG2,operaciones rechazadas,e0_bcra_b7971_cryl_operational_files_2003,Diseño; no prueba archivo objetivo.
SK125_13,REQ125_BCRA,file_code,CG3,operaciones liquidadas,e0_bcra_b7971_cryl_operational_files_2003,Diseño; no prueba archivo objetivo.
SK125_14,REQ125_BCRA,file_code,CG4,operaciones para liquidar,e0_bcra_b7971_cryl_operational_files_2003,Pendiente no es liquidado.
SK125_15,REQ125_BCRA,file_code,CG5;CG6;CG7,saldos y extracto diario,e0_bcra_b7971_cryl_operational_files_2003,Debe cruzarse por cuenta/especie.
SK125_16,REQ125_BCRA,form,4359 DVP/FD&P;4359B FTC;4359C FT,instrucciones y transferencias,e0_bcra_a3191_cryl_dvp_regime_2000,Verificar modalidad y versión 2008.
SK125_17,REQ125_BCRA,field,número de instrucción;número de operación;concertación;liquidación;nominal;importe,campos mínimos de búsqueda,e0_bcra_a3191_cryl_dvp_regime_2000,No pedir sólo por texto libre.
SK125_18,REQ125_BNA,date,2008-08-11/2008-08-22,ventana de ejecución,E0_FISCAL_BUYBACK_PROGRAM_EVENTS_2005_2009_V125.csv,No incluye segunda etapa.
SK125_19,REQ125_BNA,phrase,programa de recompra de deuda pública;primera etapa;USD 380 millones,búsqueda en mandato y mesa,comunicados oficiales V114,Monto aproximado.
SK125_20,REQ125_BNA,security,BODEN 2012;BODEN 2013;BONAR V;PRE8;BODEN 2008;unidades PBI,universo narrativo,comunicado 22/08/2008,Lista no prueba ejecución por especie.
SK125_21,REQ125_BNA,record,blotter;libro de órdenes;ticket;confirmación;liquidación;rendición,clases de mesa y mandato,REQUEST_BNA_FIRST_STAGE_BLOTTER_V125.md,Usar también sinónimos internos.
SK125_22,REQ125_AGN,identifier,2074c3d9-a535-497e-a97d-d74340ff49fb,UUID exacto,E0_AGN_BODEN_REQUEST_PUBLIC_SCHEMA_V125.csv,No es expediente.
SK125_23,REQ125_AGN,identifier,nid 18814;vid 18821,nodo y versión,E0_AGN_BODEN_REQUEST_PUBLIC_SCHEMA_V125.csv,Metadatos de portal.
SK125_24,REQ125_AGN,date,2018-08-14;2018-09-11,ingreso y respuesta,E0_AGN_BODEN_REQUEST_PUBLIC_SCHEMA_V125.csv,Fechas públicas exactas.
SK125_25,REQ125_AGN,phrase,BODEN 2006;BODEN 2012;BODEN 2013,tema público,E0_AGN_BODEN_REQUEST_PUBLIC_SCHEMA_V125.csv,Buscar también sin acento y variantes.
SK125_26,REQ125_AGN,repository,Drupal;webform;adjuntos;correo saliente;backup,objetos fuera del nodo público,REQUEST_AGN_2018_REPLY_V125.md,No presupone tecnología interna adicional.
SK125_27,REQ125_CNV,date,2014-11-19,nota Caja citada por AGN,E0_FISCAL_CUSTODIAN_INFORMATION_GAPS_V125.csv,Nota sin número.
SK125_28,REQ125_CNV,identifier,Resolución AGN 41/2016;pedido AGN;Caja de Valores,actuación supervisora,E0_FISCAL_CUSTODIAN_INFORMATION_GAPS_V125.csv,No identifica por sí solo expediente CNV.
SK125_29,REQ125_CNV,account,0306/40000,liquidaciones de recompra,llamados oficiales V115-V116,Solicitar agregado/testado.
SK125_30,REQ125_CNV,security,cinco ISIN de las rondas y strip,acotar búsqueda,REQUEST_CNV_CUSTODY_RECORDS_V125.md,No pedir padrón privado nominativo.
SK125_31,REQ125_CAJA,account,depositante 0306 / comitente 40000,cuenta objetivo,llamados oficiales V115-V116,No equivale a beneficiario final.
SK125_32,REQ125_CAJA,date,cuatro entregas 2008;2009-06-17,recepción de títulos,llamados oficiales V115-V116,Fechas previstas.
SK125_33,REQ125_CAJA,system,TSA;Red Privada Virtual;acuse de aceptación,buscar transmisión DADP-Caja,e0_argentina_rc_26_216_2008_tsa_sigade,Comprobar uso para recompra.
SK125_34,REQ125_CAJA,form,4359B FTC;copia certificada;aceptación;rechazo,buscar constancia bilateral,e0_bcra_a3191_cryl_dvp_regime_2000,Sólo si la modalidad fue FTC.
SK125_35,REQ125_CAJA,security,ARARGE034678;ARARGE035709;ARARGE03E147;ARARGE03E154;ARARGE03G415,acotar por especie,llamados oficiales V115-V116,Una especie puede tener múltiples movimientos.
SK125_36,REQ125_BCRA,file_code,CGA;CGAEEEEE.NN;CGAEEEEE.INN,instrucción y acuse FT/FTC,e0_bcra_b9173_cryl_cga_x400_2008,El acuse satisfactorio es condicional; pedir segunda etapa y CG3.
SK125_37,REQ125_BCRA,system,X-400;MCT;correo institucional CRyL,buscar mensajería vigente desde 2008-01-21,e0_bcra_b9173_cryl_cga_x400_2008,No excluir contingencias en papel.
SK125_38,REQ125_BCRA,message,Validación satisfactoria; operación CONDICIONAL a futura liquidación,distinguir primera etapa,e0_bcra_b9173_cryl_cga_x400_2008,No equivale a liquidación.
SK125_39,REQ125_BCRA,field,código entidad 1001; cuenta 04; número de lote; registro; fecha/hora,cruzar lado Caja y respuesta,e0_bcra_b9173_cryl_cga_x400_2008,1001/04 no equivale a 0306/40000.
SK125_40,REQ125_BCRA,migration,IDEAR;Esquema Institucional de Mensajería y Transferencia de Archivos;CG1-CG7;CGA,localizar repositorio sucesor,e0_bcra_b10469_cryl_code_continuity_2012,Continuidad de código no prueba preservación histórica.
SK125_41,REQ125_ECON,phrase,modalidad diferida;confirmaciones Caja;pagos T+3,buscar instrucción equivalente de la recompra,e0_argentina_rc_212_24_2008_recompra,Descriptor publicado; falta equivalencia técnica.
SK125_42,REQ125_CAJA,file_code,CGA;CGAEEEEE.NN;CGAEEEEE.INN,buscar archivo o acuse del lado Caja,e0_bcra_b9173_cryl_cga_x400_2008,Sólo si se usó FT/FTC.
SK125_43,REQ125_CAJA,field,entidad 1001; cuenta 04; subcuenta receptora; número de comitente,acotar mensaje CRyL/Caja,e0_bcra_b9173_cryl_cga_x400_2008,Códigos de diseño; no beneficiario final.
SK125_44,REQ125_ECON,historical_code,5426;5427;45698;45701;5326,"cruzar resultados, especie recibida y registración de deuda",llamados oficiales + tablas AFIP + Banco Columbia/Patagonia,Los cinco códigos identifican especies; no son por sí solos asientos liquidados.
SK125_45,REQ125_BCRA,security_bridge,ARARGE034678=5426;ARARGE035709=5427;ARARGE03E147=45698;ARARGE03E154=45701;ARARGE03G415=5326,pedir corroboración histórica ISIN-código de custodia/CRyL,llamados oficiales + Banco Columbia/Patagonia,Puente público cerrado por denominación y fecha; sigue abierta la etiqueta CRyL y la liquidación.
SK125_46,REQ125_CAJA,security_bridge,ARARGE034678=5426;ARARGE035709=5427;ARARGE03E147=45698;ARARGE03E154=45701;ARARGE03G415=5326,confirmar vigencia y localizar asientos por Código Caja,llamados oficiales + Anexo A Banco Columbia,"La tabla rotula Identificación Caja de Valores, pero no contiene los asientos objetivo."
SK125_47,REQ125_CAJA,form,Recepción Diferida 0102704;Recepción Diferida 0102705;F-33914.01;F-33915.01,obtener revisión vigente en 2008 o equivalencia,manual SLIQ marzo 2000 + CNV Res. 16.189/2009 + formularios CVSA 2017,La edición del manual está fechada en 2000 y la práctica está probada en 2009; la revisión exacta de 2008 sigue abierta.
SK125_48,REQ125_CAJA,matching,proceso batch nocturno;almacenamiento provisorio;matching;fecha de ejecución;fecha límite de validez;SCG,"buscar instrucción emparejada, procesada y conciliada",Manual Sistema de Transferencias marzo 2000 + página Merval 2004 + formularios CVSA,"La definición operativa, la disponibilidad del sistema y los campos no prueban el registro objetivo."
SK125_49,REQ125_ECON,strip_code,ARARGE03G415=5326;BODEN 2012 cupón 15;vto.03/08/2009,"cruzar la subespecie con recepción, pago y baja de deuda",llamado oficial 2009 + Banco Columbia/Patagonia,5326 no debe confundirse con 5426 del título principal.
SK125_50,REQ125_BCRA,channel_modality,SLIQ;SCG;TSA;modalidad diferida;batch nocturno;CGA;FT;FTC;Código CVSA;Código CRyL,"pedir equivalencias históricas sin confundir canal, modalidad y estado",manual Caja marzo 2000; página Merval 2004; B9173; CVSA 10290; BYMA NSC 2023,"La edición está fechada en 2000, pero no acredita la revisión efectiva ni el uso en las rondas objetivo."
SK125_51,REQ125_CAJA,document_control,"Sistema de Transferencias Electrónicas;SLIQ;SCG;Impreso en Buenos Aires, Marzo de 2000;sba_sistemas.asp",localizar el registro maestro y las revisiones del manual entre 2000 y 2009,manual SLIQ página 2 + página institucional Merval archivada 2004,Fecha de impresión y disponibilidad pública no equivalen a vigencia ininterrumpida.
SK125_52,REQ125_CAJA,revision_control,MU-32002.00;MU-32002.01;MU-32002.02;MU-32002.03;Febrero 2006;Septiembre 2007;Mayo 2009;CONTROL DE CAMBIOS,pedir el control de cambios equivalente del manual SLIQ/SCG,Caja MU-32002.03 página 22,El manual DTC sólo aporta el esquema documental; sus revisiones no rigen SLIQ.
SK125_53,REQ125_ECON,settlement_dates,2008-09-02;2008-09-09;2008-09-16;2008-10-07;0306/40000;informe Caja 10 hs;orden de pago BCRA,"localizar informe T+3, orden de pago, conciliación y baja por cada ronda",Resolución Conjunta 24/212 y llamados/resultados oficiales,El cronograma normativo y las fechas programadas no acreditan ejecución ni pago.
SK125_54,REQ125_CAJA,communication,Comunicado 4857;Comunicado 4861;Comunicado 4873;Comunicado 5152;OYM F.89023.00,"localizar expedientes, instrucciones y documentos asociados a cada comunicación",comunicaciones directas de Caja preservadas,El código de pie no equivale a una revisión SLIQ.
SK125_55,REQ125_ECON,t3_report,02/09/2008;09/09/2008;16/09/2008;18/06/2009;detalle de transferencias efectuadas;detalle de transferencias pendientes de ejecución,localizar los informes T+3 prometidos y su recepción por Secretaría de Finanzas,comunicaciones directas de Caja preservadas,Una fecha y contenido anunciados no acreditan entrega del informe.
SK125_56,REQ125_CAJA,account_route,Cuenta Depositante 306;Subcuenta Comitente 40000;Subcuenta Comitente 3;matching;modalidad diferidas;cantidades parciales,recuperar instrucciones y asientos por la ruta exacta de cuentas y modalidad,comunicaciones directas de Caja preservadas,La ruta ordenada no prueba un asiento ejecutado.
SK125_57,REQ125_CAJA,missing_round,licitación 02/10/2008;recepción 03/10/2008-06/10/2008;informe 07/10/2008;comunicación equivalente,localizar la comunicación o certificación equivalente de la cuarta ronda de 2008,cronograma oficial de la cuarta ronda y patrón de las tres comunicaciones preservadas,La ausencia en una consulta de archivo no prueba inexistencia.
