key_id,request_id,key_group,exact_key,search_purpose,source_or_basis,caveat
SK133_12,REQ133_BCRA,file_code,CG2,operaciones rechazadas,e0_bcra_b7971_cryl_operational_files_2003,Diseño; no prueba archivo objetivo.
SK133_13,REQ133_BCRA,file_code,CG3,operaciones liquidadas,e0_bcra_b7971_cryl_operational_files_2003,Diseño; no prueba archivo objetivo.
SK133_14,REQ133_BCRA,file_code,CG4,operaciones para liquidar,e0_bcra_b7971_cryl_operational_files_2003,Pendiente no es liquidado.
SK133_15,REQ133_BCRA,file_code,CG5;CG6;CG7,saldos y extracto diario,e0_bcra_b7971_cryl_operational_files_2003,Debe cruzarse por cuenta/especie.
SK133_16,REQ133_BCRA,form,4359 DVP/FD&P;4359B FTC;4359C FT,instrucciones y transferencias,e0_bcra_a3191_cryl_dvp_regime_2000,Verificar modalidad y versión 2008.
SK133_17,REQ133_BCRA,field,número de instrucción;número de operación;concertación;liquidación;nominal;importe,campos mínimos de búsqueda,e0_bcra_a3191_cryl_dvp_regime_2000,No pedir sólo por texto libre.
SK133_18,REQ133_BNA,date,2008-08-11/2008-08-22,ventana de ejecución,E0_FISCAL_BUYBACK_PROGRAM_EVENTS_2005_2009_V149.csv,No incluye segunda etapa.
SK133_19,REQ133_BNA,phrase,programa de recompra de deuda pública;primera etapa;USD 380 millones,búsqueda en mandato y mesa,comunicados oficiales V114,Monto aproximado.
SK133_20,REQ133_BNA,security,BODEN 2012;BODEN 2013;BONAR V;PRE8;BODEN 2008;unidades PBI,universo narrativo,comunicado 22/08/2008,Lista no prueba ejecución por especie.
SK133_21,REQ133_BNA,record,blotter;libro de órdenes;ticket;confirmación;liquidación;rendición,clases de mesa y mandato,REQUEST_BNA_FIRST_STAGE_BLOTTER_V149.md,Usar también sinónimos internos.
SK133_22,REQ133_AGN,identifier,2074c3d9-a535-497e-a97d-d74340ff49fb,UUID exacto,E0_AGN_BODEN_REQUEST_PUBLIC_SCHEMA_V149.csv,No es expediente.
SK133_23,REQ133_AGN,identifier,nid 18814;vid 18821,nodo y versión,E0_AGN_BODEN_REQUEST_PUBLIC_SCHEMA_V149.csv,Metadatos de portal.
SK133_24,REQ133_AGN,date,2018-08-14;2018-09-11,ingreso y respuesta,E0_AGN_BODEN_REQUEST_PUBLIC_SCHEMA_V149.csv,Fechas públicas exactas.
SK133_25,REQ133_AGN,phrase,BODEN 2006;BODEN 2012;BODEN 2013,tema público,E0_AGN_BODEN_REQUEST_PUBLIC_SCHEMA_V149.csv,Buscar también sin acento y variantes.
SK133_26,REQ133_AGN,repository,Drupal;webform;adjuntos;correo saliente;backup,objetos fuera del nodo público,REQUEST_AGN_2018_REPLY_V149.md,No presupone tecnología interna adicional.
SK133_27,REQ133_CNV,date,2014-11-19,nota Caja citada por AGN,E0_FISCAL_CUSTODIAN_INFORMATION_GAPS_V149.csv,Nota sin número.
SK133_28,REQ133_CNV,identifier,Resolución AGN 41/2016;pedido AGN;Caja de Valores,actuación supervisora,E0_FISCAL_CUSTODIAN_INFORMATION_GAPS_V149.csv,No identifica por sí solo expediente CNV.
SK133_29,REQ133_CNV,account,0306/40000,liquidaciones de recompra,llamados oficiales V115-V116,Solicitar agregado/testado.
SK133_30,REQ133_CNV,security,cinco ISIN de las rondas y strip,acotar búsqueda,REQUEST_CNV_CUSTODY_RECORDS_V149.md,No pedir padrón privado nominativo.
SK133_31,REQ133_CAJA,account,depositante 0306 / comitente 40000,cuenta objetivo,llamados oficiales V115-V116,No equivale a beneficiario final.
SK133_32,REQ133_CAJA,date,cuatro entregas 2008;2009-06-17,recepción de títulos,llamados oficiales V115-V116,Fechas previstas.
SK133_33,REQ133_CAJA,system,TSA;Red Privada Virtual;acuse de aceptación,buscar transmisión DADP-Caja,e0_argentina_rc_26_216_2008_tsa_sigade,Comprobar uso para recompra.
SK133_34,REQ133_CAJA,form,4359B FTC;copia certificada;aceptación;rechazo,buscar constancia bilateral,e0_bcra_a3191_cryl_dvp_regime_2000,Sólo si la modalidad fue FTC.
SK133_35,REQ133_CAJA,security,ARARGE034678;ARARGE035709;ARARGE03E147;ARARGE03E154;ARARGE03G415,acotar por especie,llamados oficiales V115-V116,Una especie puede tener múltiples movimientos.
SK133_36,REQ133_BCRA,file_code,CGA;CGAEEEEE.NN;CGAEEEEE.INN,instrucción y acuse FT/FTC,e0_bcra_b9173_cryl_cga_x400_2008,El acuse satisfactorio es condicional; pedir segunda etapa y CG3.
SK133_37,REQ133_BCRA,system,X-400;MCT;correo institucional CRyL,buscar mensajería vigente desde 2008-01-21,e0_bcra_b9173_cryl_cga_x400_2008,No excluir contingencias en papel.
SK133_38,REQ133_BCRA,message,Validación satisfactoria; operación CONDICIONAL a futura liquidación,distinguir primera etapa,e0_bcra_b9173_cryl_cga_x400_2008,No equivale a liquidación.
SK133_39,REQ133_BCRA,field,código entidad 1001; cuenta 04; número de lote; registro; fecha/hora,cruzar lado Caja y respuesta,e0_bcra_b9173_cryl_cga_x400_2008,1001/04 no equivale a 0306/40000.
SK133_40,REQ133_BCRA,migration,IDEAR;Esquema Institucional de Mensajería y Transferencia de Archivos;CG1-CG7;CGA,localizar repositorio sucesor,e0_bcra_b10469_cryl_code_continuity_2012,Continuidad de código no prueba preservación histórica.
SK133_41,REQ133_ECON,phrase,modalidad diferida;confirmaciones Caja;pagos T+3,buscar instrucción equivalente de la recompra,e0_argentina_rc_212_24_2008_recompra,Descriptor publicado; falta equivalencia técnica.
SK133_42,REQ133_CAJA,file_code,CGA;CGAEEEEE.NN;CGAEEEEE.INN,buscar archivo o acuse del lado Caja,e0_bcra_b9173_cryl_cga_x400_2008,Sólo si se usó FT/FTC.
SK133_43,REQ133_CAJA,field,entidad 1001; cuenta 04; subcuenta receptora; número de comitente,acotar mensaje CRyL/Caja,e0_bcra_b9173_cryl_cga_x400_2008,Códigos de diseño; no beneficiario final.
SK133_44,REQ133_ECON,historical_code,5426;5427;45698;45701;5326,"cruzar resultados, especie recibida y registración de deuda",llamados oficiales + tablas AFIP + Banco Columbia/Patagonia,Los cinco códigos identifican especies; no son por sí solos asientos liquidados.
SK133_45,REQ133_BCRA,security_bridge,ARARGE034678=5426;ARARGE035709=5427;ARARGE03E147=45698;ARARGE03E154=45701;ARARGE03G415=5326,pedir corroboración histórica ISIN-código de custodia/CRyL,llamados oficiales + Banco Columbia/Patagonia,Puente público cerrado por denominación y fecha; sigue abierta la etiqueta CRyL y la liquidación.
SK133_46,REQ133_CAJA,security_bridge,ARARGE034678=5426;ARARGE035709=5427;ARARGE03E147=45698;ARARGE03E154=45701;ARARGE03G415=5326,confirmar vigencia y localizar asientos por Código Caja,llamados oficiales + Anexo A Banco Columbia,"La tabla rotula Identificación Caja de Valores, pero no contiene los asientos objetivo."
SK133_47,REQ133_CAJA,form,Recepción Diferida 0102704;Recepción Diferida 0102705;F-33914.01;F-33915.01,obtener revisión vigente en 2008 o equivalencia,manual SLIQ marzo 2000 + CNV Res. 16.189/2009 + formularios CVSA 2017,La edición del manual está fechada en 2000 y la práctica está probada en 2009; la revisión exacta de 2008 sigue abierta.
SK133_48,REQ133_CAJA,matching,proceso batch nocturno;almacenamiento provisorio;matching;fecha de ejecución;fecha límite de validez;SCG,"buscar instrucción emparejada, procesada y conciliada",Manual Sistema de Transferencias marzo 2000 + página Merval 2004 + formularios CVSA,"La definición operativa, la disponibilidad del sistema y los campos no prueban el registro objetivo."
SK133_49,REQ133_ECON,strip_code,ARARGE03G415=5326;BODEN 2012 cupón 15;vto.03/08/2009,"cruzar la subespecie con recepción, pago y baja de deuda",llamado oficial 2009 + Banco Columbia/Patagonia,5326 no debe confundirse con 5426 del título principal.
SK133_50,REQ133_BCRA,channel_modality,SLIQ;SCG;TSA;modalidad diferida;batch nocturno;CGA;FT;FTC;Código CVSA;Código CRyL,"pedir equivalencias históricas sin confundir canal, modalidad y estado",manual Caja marzo 2000; página Merval 2004; B9173; CVSA 10290; BYMA NSC 2023,"La edición está fechada en 2000, pero no acredita la revisión efectiva ni el uso en las rondas objetivo."
SK133_51,REQ133_CAJA,document_control,"Sistema de Transferencias Electrónicas;SLIQ;SCG;Impreso en Buenos Aires, Marzo de 2000;sba_sistemas.asp",localizar el registro maestro y las revisiones del manual entre 2000 y 2009,manual SLIQ página 2 + página institucional Merval archivada 2004,Fecha de impresión y disponibilidad pública no equivalen a vigencia ininterrumpida.
SK133_52,REQ133_CAJA,revision_control,MU-32002.00;MU-32002.01;MU-32002.02;MU-32002.03;Febrero 2006;Septiembre 2007;Mayo 2009;CONTROL DE CAMBIOS,pedir el control de cambios equivalente del manual SLIQ/SCG,Caja MU-32002.03 página 22,El manual DTC sólo aporta el esquema documental; sus revisiones no rigen SLIQ.
SK133_53,REQ133_ECON,settlement_dates,2008-09-02;2008-09-09;2008-09-16;2008-10-07;0306/40000;informe Caja 10 hs;orden de pago BCRA,"localizar informe T+3, orden de pago, conciliación y baja por cada ronda",Resolución Conjunta 24/212 y llamados/resultados oficiales,El cronograma normativo y las fechas programadas no acreditan ejecución ni pago.
SK133_54,REQ133_CAJA,communication,Comunicado 4857;Comunicado 4861;Comunicado 4873;Comunicado 5152;OYM F.89023.00,"localizar expedientes, instrucciones y documentos asociados a cada comunicación",comunicaciones directas de Caja preservadas,El código de pie no equivale a una revisión SLIQ.
SK133_55,REQ133_ECON,t3_report,02/09/2008;09/09/2008;16/09/2008;18/06/2009;detalle de transferencias efectuadas;detalle de transferencias pendientes de ejecución,localizar los informes T+3 prometidos y su recepción por Secretaría de Finanzas,comunicaciones directas de Caja preservadas,Una fecha y contenido anunciados no acreditan entrega del informe.
SK133_56,REQ133_CAJA,account_route,Cuenta Depositante 306;Subcuenta Comitente 40000;Subcuenta Comitente 3;matching;modalidad diferidas;cantidades parciales,recuperar instrucciones y asientos por la ruta exacta de cuentas y modalidad,comunicaciones directas de Caja preservadas,La ruta ordenada no prueba un asiento ejecutado.
SK133_57,REQ133_CAJA,missing_round,licitación 02/10/2008;recepción 03/10/2008-06/10/2008;informe 07/10/2008;comunicación equivalente,localizar la comunicación o certificación equivalente de la cuarta ronda de 2008,cronograma oficial de la cuarta ronda y patrón de las tres comunicaciones preservadas,La ausencia en una consulta de archivo no prueba inexistencia.
SK133_58,REQ133_ECON,,Boden - Recompras;16814;50862.35;30/09/2008;A.5.1,,,La identidad agregada no identifica por sí sola asientos o pago.
SK133_59,REQ133_ECON,,Recompra Bonos del Canje -Dto. 1735/04;1506710.11;1523524.11;GDP Units,,,No asignar el agregado Q4 al programa objetivo sin puente documental.
SK133_60,REQ133_ECON,discount_pesos_accounting,ARARGE03E121;Discount en Pesos;2748.50;1415.50;4723536.19;1506710.11,"localizar el papel de trabajo que une VNO, valor efectivo y baja actualizada",informe Decreto 1735/04 y planillas Q3/Q4,Las tres magnitudes no son aditivas.
SK133_61,REQ133_CAJA,discount_pesos_custody,ARARGE03E121;2008Q4;VNO 2748.50m;recompra por exceso de crecimiento referencia 2006,localizar movimientos/bajas por especie,puente de stock V138,La caída agregada no prueba un evento Caja individual.
SK133_62,REQ133_BCRA,discount_pesos_payment,ARARGE03E121;valor efectivo ARS 1415.50m;referencia 2006;2008Q4,"localizar orden, débito o conciliación de pago",informe oficial de recompras p.2,Valor efectivo reportado no identifica por sí solo el riel de pago.
SK133_63,REQ133_ECON,gdp_contractual_window,reference year 2006;calculation date 2007-11-01;calendar year 2008;five percent Excess GDP,localizar cálculo y expediente que convirtió la referencia 2006 en compras 2008,Prospectus Supplement S-19/S-69,La ventana no identifica día ni modalidad.
SK133_64,REQ133_ECON,gdp_scope_amounts,ARARGE03E147;43824.10;1858.10;ARARGE03E154;260.90;28.00;ARARGE03E121;2748.50;1415.50;3301.60,"localizar ledger, orden y baja por cantidades exactas",informe recompras Decreto 1735/04 p.2,VNOs en monedas mixtas; efectivo en ARS.
SK133_65,REQ133_BCRA,cryl_cancellation,CRYL;Caja de Valores account;ARARGE03E147;ARARGE03E154;ARARGE03E121;cancellation;2008,localizar asientos de movimiento y cancelación,Prospectus Supplement S-21/S-69,"Ruta contractual, no constancia de un asiento concreto."
SK133_66,REQ133_ECON,procedure_schema_only,S01:0385745/2005;ONCP;MAE;T+2;T+3;Caja;BCRA;T+6,identificar productores y campos y preguntar qué procedimiento se aplicó,Resolución Conjunta 115/2005 y 323/2005,Mecanismo de excedente de capacidad de pago; no atribuirlo automáticamente a Excess GDP.
SK133_67,REQ133_BCRA,coupon_repurchase_separation,third GDP Unit payment;reference year 2007;calculation date 2008-11-01;ARARGE03E147;ARARGE03E154,evitar confundir asientos del tercer cupón con recompra/cancelación referencia 2006,comunicado tercer cupón 2008,Control negativo; el cupón es un evento distinto.
SK133_68,REQ133_ECON,modality_allocation,reference 2006;ARS3301.60m;direct purchases;tenders;ARARGE03E147;ARARGE03E154;ARARGE03E121,hallar actuación que distribuya el total por modalidad,retrospective report p2;CGN 2008 pp63-64,La clase modal está probada; falta la asignación completa.
SK133_69,REQ133_CAJA,six_gdp_awards,2008-09-02;2008-09-09;2008-09-16;2008-10-07;0306;40000;ARARGE03E147;ARARGE03E154,buscar transferencias previstas de las seis adjudicaciones,four official tender calls/results,"Fechas programadas, no confirmación."
SK133_70,REQ133_BNA,gdp_ars_other_channel,ARARGE03E147;VNO42778.75795m;effectiveARS1769.09431490m;rounding±0.005m,acotar el residual de compras no identificado en licitaciones públicas,MA133_GDP_ARS,"Residual aritmético, no monto exacto de un único blotter."
SK133_71,REQ133_ECON,discount_non_tender,ARARGE03E121;VNO2748.50m;effectiveARS1415.50m;no row in four public tenders,localizar expediente de compra directa u otro canal no licitado,retrospective report p2;complete recovered four-round public series,No inferir institución o fecha sin registro.
SK133_72,REQ133_ECON,participant_preaward,S01:0342455/2008;Citibank;HSBC Bank;Standard Bank;MERVAL;96685934.350900,localizar listado ONCP de preadjudicación y documentos DADP,RC 212/2008-24/2008;ten GDP result rows,Participante no equivale a titular final.
SK133_73,REQ133_BCRA,candidate_accounts,ARS 016;150;015;USD 80016;80150;80015;2008-09-02;2008-09-09;2008-09-16;2008-10-07,acotar débitos/créditos del pago por fecha y participante,"B9322 pp2,6;four tender results",Cuentas candidatas; la orden define moneda y destino realmente usados.
SK133_74,REQ133_CAJA,participant_transfer_totals,Citibank 68965780.936900;HSBC 21589872.974;Standard 5715280.440000;MERVAL 415000.00,reconciliar informe T+3 y transferencias con adjudicaciones,participant distribution V138,Importes efectivos ARS; conciliar además nominal por moneda.
SK133_75,REQ133_CNV,merval_routing,MERVAL;2008-10-02;2008-10-07;ARARGE03E147;VNO5000000;ARS415000,identificar agente y cuenta de liquidación detrás de la etiqueta publicada,resultado oficial 02/10/2008;B9322 negative account match,No sustituir por cuentas MAE o Interbanking sin evidencia.
SK133_76,REQ133_AGN,project_to_final_crosswalk,48 0237/09;Resolución 202/2009;Actuación 41/2009;Nota 203/09 GCDP,"vincular proyecto, actuación, informe final, vista y papeles de trabajo","AGN Q2 2009 p21;AGN Res.202/2009 pp1,31",Coincidencia de período/tema no basta para afirmar identidad.
SK133_77,REQ133_ECON,producer_file,S01:0342455/2008;ONCP;DADP;preadjudicación por participante,"localizar índice, cuerpo y listado productor",RC 212/2008-24/2008,La resolución sólo prueba que el expediente existía al dictarse.
SK133_78,REQ133_ECON,caja_fee_accounts,SIGADE 83006000;83008000;83095000;ARS 183556.00;8245946.42;1786212.32,obtener submayor anual de Caja y vínculo con expedientes,CGN 2008 Anexo K p67,"Servicios anuales, no recompra específica."
SK133_79,REQ133_ECON,bank_commission_accounts,Citibank SIGADE83020000 ARS122940.67;Banco Nación SIGADE83106000 SIDIF71597-152677-2876 ARS32270.30,obtener comprobantes y concepto de comisiones,CGN 2008 Anexo K p67,Coincidencia de entidad no prueba vínculo con licitaciones o mandato.
SK133_80,REQ133_AGN,aggregate_flow_workpaper,USD21830m aumentos;USD20200m disminuciones;USD2399m neto;brecha literal USD769m,pedir conciliación y papel de trabajo del flujo agregado,"AGN Res.202/2009 pp9,11","No asignar la brecha a recompra, error o irregularidad sin respaldo."
SK133_81,REQ133_AGN,final_api_uuid,b52e2e9c-90b5-4af1-bf5d-0bab8596606e,identificar ficha final única,AGN JSON:API,No contiene código de proyecto.
SK133_82,REQ133_AGN,q3_activity_annex,Res211/2009;Act426/09-AGN;UUID7c01261c-10a0-40f6-94f6-ae7a02be8b63,recuperar informe/anexo T3,AGN resolution and API,Resolución no contiene anexo.
SK133_83,REQ133_AGN,q4_activity_annex,Res44/2010;Act466/09-AGN;UUID616f80c7-65f2-4b5c-a4e9-b8bf4954600e,recuperar informe/anexo T4,AGN resolution and API,Resolución no contiene anexo.
SK133_84,REQ133_ECON,dadp_repurchase_subprocess,"I.f.2 Recompra de títulos;puntos14,16",localizar planilla de carga y control,AGN 124/2022 p75,Manual 2015 posterior a 2008.
SK133_85,REQ133_ECON,sigade_integrity_review,"I.b.4 Revisión de una recompra;puntos3,4,6,6.2,7","localizar revisión, comparación y correcciones",AGN 124/2022 pp78-79,Proceso posterior no prueba revisión target.
SK133_86,REQ133_ECON,document_systems,COMDOC;SIGADE;e-SIDIF;Unidad Compartida/TITULOS/CONTABLE,buscar expediente y respaldos sin limitar a GDE,AGN 124/2022 pp25-26,Migración/retención 2008 no demostrada.
SK133_87,REQ133_ECON,cgn_2004_itemization,83006000;83008000;83095000;83020000;SIDIF itemizados,demostrar formato de salida históricamente publicado,CGN 2004 Anexo K p72,No son comprobantes 2008.
SK133_88,REQ133_ECON,cgn_2010_itemization,83020000 C41 21657/157867/242998/343494/343495;83106000 C41 5310/74291/156087/285224,demostrar desagregación C-41 por mismas claves,CGN 2010 Anexo K p74,No son comprobantes 2008.
SK133_89,REQ133_AGN,auditee_notice,Nota203/09GCDP 29/06/2009;Act41/2009,recuperar remisión y respuesta tardía eventual,Res202/2009 p1-2,Sin respuesta al vencimiento no significa aceptación.
SK133_90,REQ133_ECON,expedient_exact,S01:0342455/2008;ONCP;DADP;COMDOC;archivo físico,localizar índice y cuerpo por todas las rutas documentales,RC212/2008-24/2008;AGN124/2022,El cuerpo no está localizado públicamente.
SK133_91,REQ133_AGN,senate_q3_archive,OV366/09;Res211/2009;Act426/09-AGN;archivo28/05/2012,recuperar texto original e informe/anexo T3,Senado expediente OV 366/09,La ficha no expone el texto original.
SK133_92,REQ133_AGN,senate_q4_archive,OV44/10;Res44/2010;Act466/09-AGN;archivo28/05/2012,recuperar texto original e informe/anexo T4,Senado expediente OV 44/10,La ficha no expone el texto original.
SK133_93,REQ133_AGN,parliamentary_custodian,Bicameral Permanente Mixta Revisora de Cuentas;nota18/05/2012,"localizar remito, inventario y depósito archivístico",Senado OV 366/09 y 44/10,La nota de giro no fue recuperada.
SK133_94,REQ133_ECON,legacy_query_endpoint,S01:0342455/2008;http://expedientes.mecon.gov.ar/finddoc2/finddoc/Inicio,consultar índice COMDOC por vía histórica exacta,Economía Consulta de expedientes,Endpoint no operativo al 30/08/2026.
SK133_95,REQ133_ECON,cgn_2007_itemization,83020000 SIDIF165233/172217;83106000 SIDIF83318/151752/240417,demostrar individualización en año inmediato anterior,CGN 2007 Anexo K p68,No son comprobantes 2008.
SK133_96,REQ133_ECON,cgn_2009_blank,83006000;83008000;83095000;83020000;83106000;SIDIF columna vacía,demostrar cambio de publicación en año inmediato posterior,CGN 2009 Anexo K p74,Columna vacía no significa inexistencia de submayor.
SK133_97,REQ133_ECON,disclosure_transition,2007→2008→2009→2010;ITEMIZED/AGGREGATED/BLANK,fundar pedido de salida subyacente homogénea,E0_SIGADE_SIDIF_TARGET_DISCLOSURE_TRANSITIONS_V149.csv,"Variación de exposición, no atribución a recompra."
SK133_98,REQ133_ECON,migration_crosswalk,COMDOC origen;GDE/GEDO/RUDO destino;S01:0342455/2008,recuperar referencias cruzadas de migración o transferencia,corte oficial COMDOC/GDE,No se presume que la migración haya ocurrido.
SK134_99,REQ134_ECON,finddoc_output_schema,origen;destino;fecha envío;fecha recepción;ubicación,pedir exportación COMDOC homogénea,Agenda Digital pp.206-207,No es cuerpo documental.
SK134_100,REQ134_ECON,finddoc_endpoint,http://expedientes.mecon.gov.ar/finddoc2/finddoc/VerExpediente,identificar servicio histórico exacto,AGN 254/2013,Endpoint no operativo en 2026.
SK134_101,REQ134_ECON,historic_control,S01:0130656/2008;consulta05/03/2013;último pase11/06/2012,probar salida histórica y precedente de S01/2008,"AGN 254/2013 pp.93,133",No es el expediente target.
SK134_102,REQ134_ECON,target_comdoc,S01:0342455/2008,obtener hoja de ruta target,Resolución conjunta 212/2008-24/2008,Consulta aún no ejecutada.
SK134_103,REQ134_ECON,official_channel,ciudadano@mecon.gov.ar;0810-333-6326;Balcarce186 piso1 oficina140,consulta administrativa sustitutiva,Economía Consulta de expedientes,No contactado.
SK134_104,REQ134_ECON,sidif_target_ids,SIDIF71597;SIDIF152677;SIDIF2876;SIGADE83106000,recuperar y clasificar tres registros SIDIF 2008,CGN 2008 Anexo K,No prueban vínculo con recompra.
SK134_105,REQ134_ECON,c41_external_fields,beneficiario;banco destino;cuenta;SIDIF;moneda;cotización;divisas,pedir nota/instrucción asociada si aplica,CGN Circular 13/02,Aplicabilidad target abierta.
SK134_106,REQ134_ECON,c55_reconciliation,C-55;regularización;desafectación;débito BNA;documento original,cerrar diferencia orden-débito,CGN Circular 22/04,No todo pago genera C-55.
SK134_107,REQ134_AGN,bicameral_contact,REVISORA@SENADO.GOB.AR;2822-3000;internos2310-2315,solicitar nota e inventario 2012,Senado Comisión 100,No contactado.
SK134_108,REQ134_AGN,mass_archive_control,HCDN período130 reunión8 punto13;23/05/2012,controlar contexto de archivo masivo,Sumario HCDN,No individualiza los dos OV target.
SK135_109,REQ134_ECON,sidif_paid_file,SDPGBXXX.CON;Pago a Beneficiarios/Deducciones,localizar salida por beneficiario,Anexo Circular CGN 34/97,Pedir sucesor equivalente si el nombre cambió en 2008.
SK135_110,REQ134_ECON,sidif_item_file,SDPAG;pagado por ítem,localizar salida diaria por ítem,Circular TGN 7/97,Continuidad literal a 2008 abierta.
SK135_111,REQ134_ECON,sidif_state_codes,P=Pagado;R=Rechazado;A=Anulado,distinguir estado efectivo,Anexo Circular CGN 34/97,Código target no recuperado.
SK135_112,REQ134_ECON,sidif_payment_media,RN=Red bancaria;CH=Cheque;TR=Transferencia CUT;TI=Títulos;NS=Nota,identificar medio de pago,Anexo Circular CGN 34/97,Medio target abierto.
SK135_113,REQ134_ECON,sidif_order_numbers,OB71597;OB152677;OB2876,consultar tres filas exactas,"CGN 2008 Anexo K, alineación visual","Son comisiones BNA, no pago confirmado."
SK135_114,REQ134_ECON,anexo_k_account,SIGADE83106000;COMISIONES-BANCO NACION;ARS32270.30,evitar corrimiento de renglón,CGN 2008 Anexo K renderizado,No atribuye recompra.
SK135_115,REQ134_ECON,tgn_bcra_system_file,archivo de instrucciones de pago TGN-BCRA,localizar instrucción electrónica 2008,Cuenta de Inversión 2008 Tomo II,"Clase general, vínculo target abierto."
SK135_116,REQ134_ECON,tgn_bcra_return_files,archivo de movimientos;archivo de saldos;cuentas bancarias,cerrar huella bancaria,Cuenta de Inversión 2008 Tomo II,"Clases generales, registros target abiertos."
SK135_117,REQ134_ECON,external_payment_2008,Transferencia al exterior;Apertura de Carta de Crédito;SAF355;SAF356,probar o descartar aplicabilidad,Disposición Conjunta CGN47/TGN10 de 2008,No asumir que las tres órdenes fueron exteriores.
SK135_118,REQ134_ECON,external_payment_note,beneficiario;banco destino;cuenta;SIDIF;moneda;cotización;divisas;Boleto de Venta de Cambio,recuperar paquete exterior si aplica,Disposición Conjunta CGN47/TGN10 de 2008,Condicional.
SK135_119,REQ134_ECON,comdoc_custody,dos remitos;cuerpos;anexos;último folio;área depositaria,probar custodia e integridad,Resolución MINPLAN 1522/2006 actualizada,"Comparador contemporáneo, no regla target automática."
SK135_120,REQ134_ECON,comdoc_loss_reconstruction,búsqueda intensiva;circular COMDOC;copias certificadas;informe explicativo;reconstrucción,controlar alegación de pérdida,Resolución MINPLAN 1522/2006 actualizada,Comparador de clases documentales.
SK135_121,REQ134_ECON,debt_instruction_comparator,nota conjunta ONCP-TGN;archivo de datos;validación;aceptación Caja;registro SIGADE,buscar clases análogas de instrucción/aceptación,Resolución Conjunta 216/2008 y 26/2008,"Operatoria de consolidación, no recompra target."
SK135_122,REQ134_AGN,hcdn_index_negative_control,0366-OV-2009;366-OV-2009;0044-OV-2010;44-OV-2010;366/09;44/10,repetir búsqueda archivística con variantes exactas,Índice histórico HCDN,Sin coincidencias sólo en el índice público.
SK136_123,REQ134_ECON,financial_archive,Archivo General de Administración Nacional;AGAN;AMIDDF,dirigir búsqueda al custodio financiero,páginas oficiales AGAN/AMIDDF,Ruta probada; holdings target abiertos.
SK136_124,REQ134_ECON,agan_target_bundle,SIDIF71597;SIDIF152677;SIDIF2876;SAF355;SAF356;83106000;ARS32270.30,"recuperar originales, imágenes e índice",Anexo K + AGAN/AMIDDF,El importe es agregado del renglón.
SK136_125,REQ134_ECON,agan_index_fields,signatura;caja;cuerpo;folio;tipo documental;imagen;expediente;SAF;OB,pedir salida archivística verificable,AMIDDF,No presupone digitalización target.
SK136_126,REQ134_ECON,daily_selected_order_list,lista diaria impresa;órdenes seleccionadas;CUT;PAGADOR TGN;firma responsable,localizar selección previa al pago,Disposición Conjunta CGN13/TGN16 de 2009,Sucesor/comparador; aplicabilidad 2008 abierta.
SK136_127,REQ134_ECON,payment_authorization_fields,ejercicio;SAF;fecha;autorización;beneficiario;CUIT;fuente;banco;sucursal;R/B;importe;cuenta,recuperar autorización o certificar no aplicabilidad,Disposición Conjunta CGN13/TGN16 de 2009,Depende de la clase del organismo.
