control_id,source_id,printed_page,pdf_page,rendered_check,result,inference_limit
PV150_19,e0_mecon_uai_report_13_2020_repo_commission,15,15,continuación y alcance del informe,PASS,Control visual; no fila target.
PV150_20,e0_cgn_chart_accounts_2018,23,23,definición 2.1.2.01.02.99.00,PASS,Control visual; no fila target.
PV150_21,e0_dgsiaf_siche_deployment_2020_q1,10,10,"Gastos, Recursos, PEF y Pagos modelo 95",PASS,Control visual; no fila target.
PV150_22,e0_dgsiaf_siche_cut_repository_2020_q2,9,9,CUT-SIDIF Central 2007-2014,PASS,Control visual; no fila target.
PV150_23,e0_dgsiaf_siche_deployment_2020_q4,10,10,consultas especiales y conciliación bancaria,PASS,Control visual; no fila target.
PV150_24,e0_dgsiaf_siche_deployment_2020_q4,11,11,SAF 355 reemplaza SIDIF-Link por e-SIDIF/SEPP,PASS,Control visual; no fila target.
PV150_25,e0_agn_resolution_86_2021_public_debt_control,16,16,"escalera SIGADE, mayorizado, formularios, TGN, CRyL y mayores",PASS,Control visual de atribución/página; no confirma pago target.
PV150_26,e0_agn_resolution_86_2021_public_debt_control,82,82,campos obligatorios y validación no aplicada,PASS,Control visual de atribución/página; no confirma pago target.
PV150_27,e0_agn_resolution_86_2021_public_debt_control,83,83,procedimientos omitidos y numeración Excel,PASS,Control visual de atribución/página; no confirma pago target.
PV150_28,e0_agn_report_65_2022_sigade_information_system,18,22,ciclo DADP y SIDIF-Link,PASS,Control visual de atribución/página; no confirma pago target.
PV150_29,e0_agn_report_65_2022_sigade_information_system,36,40,planillas compartidas y controles,PASS,Control visual de atribución/página; no confirma pago target.
PV150_30,e0_agn_report_65_2022_sigade_information_system,37,41,precisión decimal y adjuntos no utilizados,PASS,Control visual de atribución/página; no confirma pago target.
PV150_31,e0_agn_report_65_2022_sigade_information_system,38,42,rectificaciones fuera de SIGADE,PASS,Control visual de atribución/página; no confirma pago target.
PV150_32,e0_mecon_uai_report_24_2019_account_2018,5,5,Anexo L y divergencias SIGADE/e-SIDIF,PASS,Control visual de atribución/página; no confirma pago target.
PV150_33,e0_mecon_uai_report_24_2019_account_2018,6,6,acto de cierre y Anexos A-L,PASS,Control visual de atribución/página; no confirma pago target.
PV150_34,e0_mecon_uai_report_24_2019_account_2018,13,13,OTROS -563 y componentes 400/163,PASS,Control visual de atribución/página; no confirma pago target.
PV150_35,e0_mecon_uai_report_37_2023_account_2022,2,2,"límites SIGADE, planillas y carga manual",PASS,Control visual de atribución/página; no confirma pago target.
PV150_36,e0_mecon_uai_report_37_2023_account_2022,3,3,regularización de pagos fuera de SIGADE,PASS,Control visual de atribución/página; no confirma pago target.
PV150_37,e0_mecon_uai_report_48_2023_saf355_closure,5,5,expedientes y actas de corte SAF 355,PASS,Control visual de atribución/página; no confirma pago target.
PV150_38,e0_mecon_uai_report_48_2023_saf355_closure,7,7,pagos holdout e-SIDIF ausentes de SIGADE,PASS,Control visual de atribución/página; no confirma pago target.
PV150_39,e0_cgn_cuenta_inversion_2008_sdp,67,67,Anexo K y fila 83106000 con tres SIDIF,PASS,Control visual de atribución/página; no confirma pago target.
PV150_40,e0_cgn_account_2008_uepex_closing_exception,N/A,73,"listados parametrizados, consultas y regularización",PASS,Control de alcance; no confirma pago target.
PV150_41,e0_cgn_account_2008_uepex_closing_exception,N/A,76,excepción SAF355/356 aplicada en 2008,PASS,Control de alcance; no confirma pago target.
PV150_42,e0_mecon_uai_report_03_2022_saf355_closure_2021,2,2,integridad diferida e Informe Analítico referido,PASS,Control de alcance; no confirma pago target.
PV150_43,e0_mecon_uai_report_51_2022_account_2021,2,2,alcance ejecutivo e Informe Analítico,PASS,Control de alcance; no confirma pago target.
PV150_44,e0_mecon_uai_report_51_2022_account_2021,3,3,diferencias ONCP-CGN y pagos fuera de SIGADE,PASS,Control de alcance; no confirma pago target.
PV150_45,e0_mecon_uai_report_06_2019_saf355_close_2018,3,4,"corte, actos y registros posteriores",PASS,Control visual de ruta; no confirma target 2008.
PV150_46,e0_mecon_uai_report_06_2019_saf355_close_2018,4,5,"C-55, CRG y causas REPO",PASS,Control visual de ruta; no confirma target 2008.
PV150_47,e0_mecon_uai_report_06_2019_saf355_close_2018,5,6,Anexo I tipo-interno-SIDIF,PASS,Control visual de ruta; no confirma target 2008.
PV150_48,e0_mecon_uai_report_35_2019_saf355_change_close,4,4,base SIGADE reservada UAI,PASS,Control visual de ruta; no confirma target 2008.
PV150_49,e0_mecon_uai_report_37_2019_tgn_change_close,3,3,"cuentas, saldos y conciliaciones",PASS,Control visual de ruta; no confirma target 2008.
PV150_50,e0_mecon_uai_report_37_2019_tgn_change_close,4,4,"acta, nota, módulo y demora",PASS,Control visual de ruta; no confirma target 2008.
PV150_51,e0_mecon_uai_report_37_2019_tgn_change_close,5,5,3855/19 y clases de pago,PASS,Control visual de ruta; no confirma target 2008.
PV150_52,e0_mecon_uai_report_37_2019_tgn_change_close,6,6,salidas BCRA,PASS,Control visual de ruta; no confirma target 2008.
PV150_53,e0_mecon_uai_report_02_2019_tgn_close_2018,4,4,metodología y saldos,PASS,Control visual de ruta; no confirma target 2008.
PV150_54,e0_mecon_uai_report_02_2019_tgn_close_2018,5,5,3855/19 y reporte de pagos,PASS,Control visual de ruta; no confirma target 2008.
PV150_55,e0_mecon_uai_report_02_2019_tgn_close_2018,6,6,partidas y notas SIGADE,PASS,Control visual de ruta; no confirma target 2008.
PV150_56,e0_mecon_uai_report_02_2019_tgn_close_2018,7,7,"saldo SIDIF, banco y tránsitos",PASS,Control visual de ruta; no confirma target 2008.
