persona_id,persona,camara,jurisdiccion,oa_nombre,oa_person_key,oa_anios,evidencia_misma_institucion_anios,nombre_padron_camara,distrito_padron_camara,nombre_presentacion_camara_2025,distrito_presentacion_camara_2025,tipo_presentacion_camara_2025,coincidencia_nombre_presentacion,coincidencia_nombre_fuente_actual,cuit_unico_en_consolidado,estado_revision_identidad,publicable_en_tab,alcance_serie,nota_alcance,criterio,fuente_padron_url,fuente_presentacion_url,fuente_serie_url,respaldo_padron_local,respaldo_presentacion_local,respaldo_oa_local
dip-aguirre-hilda,Hilda Aguirre,Diputados,La Rioja,AGUIRRE HILDA CLELIA,ce66cf1896514e23,2018|2019|2020|2021|2022|2023|2024,2018|2019|2020|2021|2022|2023|2024,"Aguirre, Hilda",LA RIOJA,"AGUIRRE, HILDA CLELIA",LA RIOJA,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-pietragalla-corti-horacio,Horacio Pietragalla Corti,Diputados,Buenos Aires,PIETRAGALLA CORTI HORACIO CESAR,4aeef3c2e853b570,2017|2018|2019|2020|2021|2022|2023|2024,2017|2018|2024,"Pietragalla Corti, Horacio",BUENOS AIRES,"PIETRAGALLA CORTI, HORACIO",BUENOS AIRES,ANUAL 2025 | INICIAL 2025,compatible_con_nombre_adicional_en_oa,compatible_con_nombre_adicional_en_oa,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-moyano-hugo-antonio,Hugo Antonio Moyano,Diputados,Buenos Aires,MOYANO HUGO ANTONIO,97b029d8e1f78c97,2024,2024,"Moyano, Hugo Antonio",BUENOS AIRES,"MOYANO, HUGO ANTONIO",BUENOS AIRES,ANUAL 2025 | INICIAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-yasky-hugo,Hugo Yasky,Diputados,Buenos Aires,YASKY HUGO RUBEN,6f15e9264e5f3f90,2017|2018|2019|2020|2021|2022|2023|2024,2017|2018|2019|2020|2021|2022|2023|2024,"Yasky, Hugo",BUENOS AIRES,"YASKY, HUGO RUBEN",BUENOS AIRES,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-garcia-aresca-ignacio,Ignacio García Aresca,Diputados,Cordoba,GARCIA ARESCA IGNACIO JOSE,aa659cf476c022ff,2021|2022|2023,2021|2022|2023,"García Aresca, Ignacio",CORDOBA,"GARCIA ARESCA, IGNACIO JOSE",CORDOBA,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-hagman-itai,Itai Hagman,Diputados,Ciudad De Buenos Aires,HAGMAN ITAI,9f14c4c0df5e3e88,2018|2019|2020|2021|2022|2023|2024,2022|2023|2024,"Hagman, Itai",CIUDAD DE BUENOS AIRES,"HAGMAN, ITAI",CABA,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-longo-johanna-sabrina,Johanna Sabrina Longo,Diputados,Buenos Aires,LONGO JOHANNA SABRINA,465a8eca3fed0c50,2022|2024,2022|2024,"Longo, Johanna Sabrina",BUENOS AIRES,"LONGO, JOHANNA SABRINA",BUENOS AIRES,ANUAL 2025 | INICIAL 2025 | INICIAL 2025 - REC 1,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-araujo-hernandez-jorge-neri,Jorge Neri Araujo Hernández,Diputados,Tierra Del Fuego,ARAUJO HERNANDEZ JORGE NERI,2a4db95745cb3fa5,2023,2023,"Araujo Hernández, Jorge Neri",TIERRA DEL FUEGO,"ARAUJO HERNANDEZ, JORGE NERI",TIERRA DEL FUEGO,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-rizzotti-jorge,Jorge Rizzotti,Diputados,Jujuy,RIZZOTTI JORGE RAUL,0d2a10d239987f03,2019|2020|2021|2022|2023|2024,2022|2023|2024,"Rizzotti, Jorge",JUJUY,"RIZZOTTI, JORGE RAUL",JUJUY,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-taiana-jorge,Jorge Taiana,Diputados,Buenos Aires,TAIANA JORGE ENRIQUE,cc92349857337e63,2017|2018|2019|2020|2021|2022|2023|2024,2024,"Taiana, Jorge",BUENOS AIRES,"TAIANA, JORGE ENRIQUE",BUENOS AIRES,INICIAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-glinski-jose,José Glinski,Diputados,Chubut,GLINSKI JOSE ALEJANDRO,be9972a4598d8ceb,2020|2021|2022|2023|2024,2023|2024,"Glinski, José",CHUBUT,"GLINSKI, JOSÉ ALEJANDRO",CHUBUT,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-garrido-jose-luis,José Luis Garrido,Diputados,Santa Cruz,GARRIDO JOSE LUIS,5a57ab293748e90e,2023|2024,2023|2024,"Garrido, José Luis",SANTA CRUZ,"GARRIDO, JOSÉ LUIS",SANTA CRUZ,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-brugge-juan-fernando,Juan Fernando Brügge,Diputados,Cordoba,BRUGGE JUAN FERNANDO,a1c15e99de8b8ed9,2017|2018|2019|2022|2023|2024,2017|2018|2019|2022|2023|2024,"Brügge, Juan Fernando",CORDOBA,"BRÜGGE, JUAN FERNANDO",CORDOBA,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-montenegro-juan-pablo,Juan Pablo Montenegro,Diputados,Santa Fe,MONTENEGRO JUAN PABLO,bcb80dea879dd266,2022|2024,2022,"Montenegro, Juan Pablo",SANTA FE,"MONTENEGRO, JUAN PABLO",SANTA FE,ANUAL 2025 | INICIAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-maureira-karina,Karina Maureira,Diputados,Neuquen,MAUREIRA KARINA ALEJANDRA,35a024ef3cac0a50,2024,2024,"Maureira, Karina",NEUQUEN,"MAUREIRA, KARINA ALEJANDRA",NEUQUEN,ANUAL 2025 | INICIAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
dip-rodriguez-machado-laura-elena,Laura Elena Rodríguez Machado,Diputados,Cordoba,RODRIGUEZ MACHADO LAURA ELENA,30a2f39836dd84c8,2017|2018|2019|2020|2021|2023|2024,2021|2023|2024,"Rodríguez Machado, Laura Elena",CORDOBA,"RODRIGUEZ MACHADO, LAURA ELENA",CORDOBA,ANUAL 2025,exacta,exacta,sí,identidad_confirmada_cruce_oficial,sí,cargo_legislativo_nacional_actual,DDJJ del cargo legislativo nacional actual dentro del consolidado OA disponible.,"Nómina Diputados vigente + presentación Diputados 2025 con apellido, nombres compatibles y distrito + una sola clave fiscal reservada en OA + evidencia de cargo legislativo nacional.",https://www.hcdn.gob.ar/diputados/,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,sources/active_roster/hcdn_ddjj_ejercicio_2025_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
