variable_id,variable,date,value,unit,source_url
1,reservas_internacionales,2024-01-05,24119.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-08,23233.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-09,23286.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-10,23411.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-11,23571.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-12,23980.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-15,24001.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-16,23972.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-17,24167.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-18,24300.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-19,24427.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-22,24488.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-23,24675.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-24,24848.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-25,24859.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-26,25007.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-29,25158.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-30,25105.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-01-31,27642.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-01,27072.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-02,27016.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-05,26991.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-06,26414.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-07,26483.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-08,26377.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-09,26502.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-14,26603.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-15,26641.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-16,26860.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-19,26859.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-20,27104.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-21,27140.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-22,27347.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-23,27485.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-26,27490.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-27,27558.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-28,27597.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-02-29,26690.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-01,27334.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-04,27641.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-05,27755.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-06,27854.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-07,28049.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-08,28221.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-11,28296.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-12,28272.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-13,28488.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-14,28489.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-15,28209.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-18,28176.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-19,27979.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-20,28041.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-21,28107.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-22,28025.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-25,28266.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-26,27644.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-03-27,27127.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-03,27882.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-04,28400.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-05,28765.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-08,28904.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-09,29043.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-10,29047.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-11,29181.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-12,29321.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-15,29240.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-16,29360.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-17,29471.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-18,29717.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-19,29850.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-22,29907.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-23,29899.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-24,30023.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-25,30096.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-26,30141.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-29,29869.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-04-30,27578.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-02,28200.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-03,28381.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-06,27688.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-07,27791.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-08,27967.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-09,28037.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-10,28361.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-13,28325.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-14,28368.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-15,28271.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-16,28576.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-17,28801.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-20,28899.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-21,29062.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-22,29081.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-23,29005.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-24,29116.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-27,29157.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-28,29186.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-29,29191.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-30,29066.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-05-31,28664.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-03,29134.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-04,29289.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-05,29368.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-06,29415.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-07,29300.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-10,29237.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-11,29212.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-12,29268.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-13,29277.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-14,29172.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-18,29959.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-19,29946.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-24,29716.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-25,29783.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-26,29886.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-27,29747.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-06-28,29022.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-01,29615.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-02,29646.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-03,29812.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-04,29819.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-05,29950.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-08,28348.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-10,28098.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-11,28235.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-12,28282.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-15,28177.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-16,27623.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-17,27583.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-18,27607.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-19,27565.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-22,27425.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-23,27437.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-24,27532.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-25,27330.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-26,27311.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-29,27132.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-30,26997.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-07-31,26402.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-08-01,27069.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-08-02,27571.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-08-05,28191.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-08-06,27310.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-08-07,27231.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
1,reservas_internacionales,2024-08-08,27376.00000000,USD_millones,https://api.bcra.gob.ar/estadisticas/v4.0/monetarias/1?desde=2023-12-01&hasta=2026-08-31
