trace_id,request_id,institution,gap_id,requested_record,period_or_date,identifiers,minimum_usable_fields,confidentiality_fallback,status
TR127_024,REQ127_AGN,Auditoría General de la Nación,CL127_AGN_REPLY,Índice de informes identificados,2006-2011,BODEN 2006/2012/2013,número; título; actuación; fecha; URL,N/A,DRAFT_NOT_SENT
TR127_025,REQ127_AGN,Auditoría General de la Nación,CL127_AGN_REPLY,Metadatos de migración o baja,2018-2026,nodo y adjuntos,ubicación; transferencia; retención; acto,N/A,DRAFT_NOT_SENT
TR127_026,REQ127_CNV,Comisión Nacional de Valores,CL127_CUSTODY_HOLDINGS,Nota Caja y actuación AGN/CNV,2014-11-19,nota sin número citada por AGN,copia; ingreso; expediente; anexos,copia testada,DRAFT_NOT_SENT
TR127_027,REQ127_CNV,Comisión Nacional de Valores,CL127_CUSTODY_HOLDINGS,Pedido y respuesta a AGN,2014,Resolución AGN 41/2016,fecha; expediente; contenido; derivaciones,copia testada,DRAFT_NOT_SENT
TR127_028,REQ127_CNV,Comisión Nacional de Valores,CL127_CUSTODY_HOLDINGS,Requerimientos CNV a Caja y respuestas,2009-2014,tenencias sector público,corte; especie; sector; estado,agregado sin subcuentas,DRAFT_NOT_SENT
TR127_029,REQ127_CNV,Comisión Nacional de Valores,CL127_SETTLEMENT_2008,Reportes de liquidación Caja existentes,2008,0306/40000; cuatro T+3,fecha; especie; nominal; estado,agregado/testado,DRAFT_NOT_SENT
TR127_030,REQ127_CNV,Comisión Nacional de Valores,CL127_STRIP_2009,Reporte de liquidación strip existente,2009-06-17/2009-06-18,ARARGE03G415,fecha; nominal; efectivo; estado,agregado/testado,DRAFT_NOT_SENT
TR127_031,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Constancias de recepción 0306/40000,2008-2009,cinco eventos,fecha; especie; nominal; estado,certificación agregada,DRAFT_NOT_SENT
TR127_032,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Transferencias rechazadas parciales o tardías,2008-2009,0306/40000,fecha; especie; estado,agregado sin depositante,DRAFT_NOT_SENT
TR127_033,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Identificadores de informes a organismos,2008-2014,Tesoro; BCRA; MAE; CNV; AGN,fecha; destinatario; número; área,metadatos,DRAFT_NOT_SENT
TR127_034,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Retención destino o ruta competente,2008-2014,registros históricos,regla; destino; área; requisitos,N/A,DRAFT_NOT_SENT
TR127_035,REQ127_ECON,Ministerio de Economía / Tesoro,CL127_SETTLEMENT_2008,Identificadores heredados y traza de migración,2008-2009,COMDOC; papel; GDE/GEDO/RUDO,número original; área; origen; destino; repositorio,metadatos sin contenido exceptuado,DRAFT_NOT_SENT
TR127_036,REQ127_ECON,Ministerio de Economía / Tesoro,CL127_STRIP_2009,Inventario y acto concreto de disposición,2009-2026,serie expedientes de recompra,serie; regla; remito; acto; fecha; alcance,N/A,DRAFT_NOT_SENT
TR127_037,REQ127_BCRA,BCRA / CRyL,CL127_SETTLEMENT_2008,Sistemas operativos y referencias de migración,2008-2009,CRyL; mensajería; liquidación,sistema; transacción; expediente; origen; destino,metadatos disociados,DRAFT_NOT_SENT
TR127_038,REQ127_BCRA,BCRA / CRyL,CL127_CUSTODY_HOLDINGS,Custodia archivística y disposición concreta,2008-2026,registros CRyL,área; serie; regla; inventario; acto; fecha,N/A,DRAFT_NOT_SENT
TR127_039,REQ127_BNA,Banco de la Nación Argentina,CL127_BNA_FIRST_STAGE,Reproducciones autenticadas y registro de soporte,2008-2026,blotter; órdenes; tickets,soporte; acta apertura/cierre; asiento; copia,sin cuentas ni contrapartes,DRAFT_NOT_SENT
TR127_040,REQ127_BNA,Banco de la Nación Argentina,CL127_BNA_FIRST_STAGE,Sistema heredado migración y disposición,2008-2026,registros anteriores a GDE,sistema; área; origen; destino; acto; fecha,N/A,DRAFT_NOT_SENT
TR127_041,REQ127_AGN,Auditoría General de la Nación,CL127_AGN_REPLY,Búsqueda multirrepositorio de respuesta y adjuntos,2018-2026,UUID; nid 18814; vid 18821,base; clave; adjunto; correo; backup; migración,testar identidad,DRAFT_NOT_SENT
TR127_042,REQ127_AGN,Auditoría General de la Nación,CL127_AGN_REPLY,Regla de serie y acto concreto de disposición,2018-2026,respuesta individual AIP,serie; regla; acto; fecha; alcance,N/A,DRAFT_NOT_SENT
TR127_043,REQ127_CNV,Comisión Nacional de Valores,CL127_CUSTODY_HOLDINGS,Identificador original y referencia de migración,2014-2026,nota Caja 19/11/2014; actuación AGN,sistema; número; índice; origen; destino,metadatos/testado,DRAFT_NOT_SENT
TR127_044,REQ127_CNV,Comisión Nacional de Valores,CL127_CUSTODY_HOLDINGS,Regla histórica y disposición concreta,2008-2026,series de supervisión y custodia,serie; regla histórica; inventario; acto; fecha,N/A,DRAFT_NOT_SENT
TR127_045,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Sistema soporte migración o reproducción,2008-2026,0306/40000; cinco eventos,sistema; libro; soporte; área; origen; destino,certificación agregada,DRAFT_NOT_SENT
TR127_046,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Regla histórica y disposición concreta,2008-2026,registros de depósito colectivo,serie; regla; inventario; acto; fecha; destino,N/A,DRAFT_NOT_SENT
TR127_047,REQ127_ECON,Ministerio de Economía / Tesoro,CL127_SETTLEMENT_2008,Asientos COMDOC III o sistema heredado equivalente,2008-2009,fechas; cuenta; ISIN,número; fecha; asunto; área; cruce,metadatos sin contenido exceptuado,DRAFT_NOT_SENT
TR127_048,REQ127_ECON,Ministerio de Economía / Tesoro,CL127_SETTLEMENT_2008,Código y asiento SIGADE,2008-2009,cuatro rondas; strip,código; fecha; especie; nominal; importe; estado,agregado por evento,DRAFT_NOT_SENT
TR127_049,REQ127_ECON,Ministerio de Economía / Tesoro,CL127_SETTLEMENT_2008,Archivo TSA y constancia Caja,2008-09/2008-10,TSA; VPN; 0306/40000,lote; emisor; receptor; fecha; aceptación/rechazo,sin datos nominativos,DRAFT_NOT_SENT
TR127_050,REQ127_ECON,Ministerio de Economía / Tesoro,CL127_STRIP_2009,Archivo TSA o sistema equivalente del strip,2009-06-17/2009-06-18,ARARGE03G415; 0306/40000,lote; fecha; nominal; aceptación; referencia,agregado por especie,DRAFT_NOT_SENT
TR127_051,REQ127_BCRA,BCRA / CRyL,CL127_SETTLEMENT_2008,Archivos CG1 y CG2,2008-09/2008-10,prematching; rechazadas; cuatro ISIN,cuentas; especie; modalidad; nominal; importe; fechas,disociar terceros,DRAFT_NOT_SENT
TR127_052,REQ127_BCRA,BCRA / CRyL,CL127_SETTLEMENT_2008,Archivo CG3 de operaciones liquidadas,2008-09/2008-10,CG3; cuatro T+3,cuentas; especie; nominal; importe; mercado; fechas,agregado por evento,DRAFT_NOT_SENT
TR127_053,REQ127_BCRA,BCRA / CRyL,CL127_SETTLEMENT_2008,Archivo CG4 de operaciones para liquidar,2008-09/2008-10,CG4; cuatro T+3,cuentas; especie; nominal; importe; fecha,sin contraparte,DRAFT_NOT_SENT
TR127_054,REQ127_BCRA,BCRA / CRyL,CL127_STRIP_2009,CG1-CG7 del strip,2009-06-17/2009-06-18,ARARGE03G415; 0306/40000,código archivo; cuenta; especie; nominal; importe; estado,agregado/testado,DRAFT_NOT_SENT
TR127_055,REQ127_BCRA,BCRA / CRyL,CL127_SETTLEMENT_2008,Formularios 4359 4359B o 4359C,2008-2009,DVP; FTC; FT,instrucción; operación; cuentas; fechas; nominal; importe,testar firmas y terceros,DRAFT_NOT_SENT
TR127_056,REQ127_BCRA,BCRA / CRyL,CL127_CUSTODY_HOLDINGS,Extractos CG7 o informes diarios/mensuales,2008-2013,cuenta; especie,fecha; fórmula; origen/destino; débitos; créditos; saldo,mayor agregación compatible,DRAFT_NOT_SENT
TR127_057,REQ127_BNA,Banco de la Nación Argentina,CL127_BNA_FIRST_STAGE,Constancia de derivación y búsqueda por mesa/sistema,2008-2026,primera etapa; 11-22/08/2008,área consultada; sistema; claves; resultado,sin datos de clientes,DRAFT_NOT_SENT
TR127_058,REQ127_AGN,Auditoría General de la Nación,CL127_AGN_REPLY,Registro de derivación interna y búsqueda técnica,2018-2026,UUID; nid; vid,área; repositorio; claves; fechas; resultado,testar identidad,DRAFT_NOT_SENT
TR127_059,REQ127_CNV,Comisión Nacional de Valores,CL127_CUSTODY_HOLDINGS,Registro de derivación a área supervisora/archivo,2014-2026,nota Caja 19/11/2014,área; sistema; expediente; búsqueda; resultado,metadatos/testado,DRAFT_NOT_SENT
TR127_060,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Acuse TSA o copia certificada 4359B,2008-2009,TSA; FTC; 0306/40000,lote o formulario; fecha; especie; nominal; aceptación/rechazo,certificación agregada,DRAFT_NOT_SENT
TR127_061,REQ127_BCRA,BCRA / CRyL,CL127_SETTLEMENT_2008,Archivo de entrada CGA,2008-09-01/2008-10-07,CGAEEEEE.NN; cuatro ISIN,lote; registro; fechas; cuentas; especie; VNR,testar terceros,DRAFT_NOT_SENT
TR127_062,REQ127_BCRA,BCRA / CRyL,CL127_SETTLEMENT_2008,Archivo de respuesta CGA,2008-09-01/2008-10-07,CGAEEEEE.INN; cuatro ISIN,fecha/hora; lote; registro; referencia; observación,testar terceros,DRAFT_NOT_SENT
TR127_063,REQ127_BCRA,BCRA / CRyL,CL127_SETTLEMENT_2008,Resultado de segunda etapa CGA,2008-09-01/2008-10-07,X-400; saldo; amortización; rechazo,lote; operación; resultado; causa; sello temporal,agregado por estado,DRAFT_NOT_SENT
TR127_064,REQ127_BCRA,BCRA / CRyL,CL127_STRIP_2009,CGA/CG3 o fórmula en papel del strip,2009-06-17/2009-06-18,ARARGE03G415; 0306/40000,modalidad; lote/fórmula; operación; estado,testar terceros,DRAFT_NOT_SENT
TR127_065,REQ127_ECON,Ministerio de Economía / Tesoro,CL127_SETTLEMENT_2008,Equivalencia de modalidad diferida con registro técnico,2008-2009,modalidad diferida; Caja; BCRA; CGA,sistema; modalidad; instrucción; lote/fórmula; expediente,metadatos o agregado,DRAFT_NOT_SENT
TR127_066,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Archivo o acuse CGA del lado Caja,2008-2009,CGA; 1001/04; 0306/40000,lote; fecha/hora; especie; VNR; estado,certificación agregada,DRAFT_NOT_SENT
TR127_067,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Confirmación T+3 remitida a Secretaría de Finanzas,2008-2009,modalidad diferida; cuatro rondas; strip,fecha; especie; VNR recibido; estado; identificador,sin datos de participantes,DRAFT_NOT_SENT
TR127_068,REQ127_ECON,Ministerio de Economía / Tesoro,CL127_SECURITY_CODE,Tabla o registro interno que corrobore los cinco códigos públicos,2008-2009,cinco ISIN; 5426; 5427; 45698; 45701; 5326,ISIN; código; denominación; vigencia; sistema,certificación por especie,DRAFT_NOT_SENT
TR127_069,REQ127_CAJA,Caja de Valores S.A.,CL127_SECURITY_CODE,Tabla histórica ISIN-Código Caja y vigencia de las cinco especies,2008-2009,cinco ISIN; 5426; 5427; 45698; 45701; 5326,ISIN; Código Caja; subespecie; alta/baja; vigencia,confirmación institucional sin tenedores,DRAFT_NOT_SENT
TR127_070,REQ127_CAJA,Caja de Valores S.A.,CL127_DEFERRED_MODALITY,Revisión efectiva en 2008 del formulario o procedimiento de entrega/recepción diferida,2008-2009,SLIQ/SCG; edición marzo 2000; F-33914.01; F-33915.01; modalidad diferida,código documental; revisión; vigencia; campos; matching; reemplazo,"registro maestro, control de cambios o tabla de equivalencias",DRAFT_NOT_SENT
TR127_071,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Instrucciones diferidas emparejadas y estado de ejecución,fechas T+2 2008-2009,0306/40000; cinco ISIN; códigos 5426/5427/45698/45701/5326,fecha ejecución; límite matching; emisor/receptor; código; cantidad; estado,agregado por fecha/especie/estado,DRAFT_NOT_SENT
TR127_072,REQ127_BCRA,BCRA / CRyL,CL127_SECURITY_CODE,"Diccionario histórico entre ISIN, código de custodia/Caja y código CRyL",2008-2009,cinco ISIN; 5426; 5427; 45698; 45701; 5326,identificador; tipo; especie; vigencia; sistema,tabla testada sin cuentas,DRAFT_NOT_SENT
TR127_073,REQ127_BCRA,BCRA / CRyL,CL127_DEFERRED_MODALITY,"Equivalencia histórica entre modalidad diferida, TSA/CGA y fórmula CRyL",2008-2009,diferida; TSA; CGA; FT; FTC; DVP,canal; modalidad; formulario/archivo; estado; vigencia,manual o diccionario de códigos,DRAFT_NOT_SENT
TR127_074,REQ127_CAJA,Caja de Valores S.A.,CL127_DEFERRED_MODALITY,Registro maestro y control de cambios del manual Sistema de Transferencias Electrónicas SLIQ/SCG,"2000-2009, con corte en cada fecha T/T+2/T+3 de 2008",edición marzo 2000; SCG; SLIQ; MU-32002 como esquema paralelo,código documental; revisión; fecha de aprobación; vigencia desde/hasta; cambio; reemplazo,certificación de la revisión efectiva por fecha sin contenido reservado,DRAFT_NOT_SENT
TR127_075,REQ127_ECON,Ministerio de Economía / Secretaría de Finanzas,CL127_CAJA_ROUTE,Informes T+3 de Caja prometidos por las comunicaciones preservadas,02/09/2008; 09/09/2008; 16/09/2008; 18/06/2009,Comunicados 4857; 4861; 4873; 5152,ronda; oferta; especie; cantidad; transferencias efectuadas; transferencias pendientes; fecha; constancia de transmisión/recepción,certificación agregada por ronda y especie,DRAFT_NOT_SENT
TR127_076,REQ127_CAJA,Caja de Valores S.A.,CL127_CAJA_ROUTE,Detalle ONCP por oferta adjudicada e instrucciones de recepción ingresadas por Caja,28/08/2008-18/06/2009,Comunicados 4857; 4861; 4873; 5152; Cuenta 306/40000; Subcuenta emisora 3,oferta; emisor; receptor; especie/código; cantidad; modalidad; matching; estado; fecha y hora,extracto testado o certificación por ronda/especie/estado,DRAFT_NOT_SENT
TR127_077,REQ127_CAJA,Caja de Valores S.A.,CL127_DEFERRED_MODALITY,Comunicación e instrucciones equivalentes para la licitación del 02/10/2008,recepción esperada 03/10/2008-06/10/2008; informe 07/10/2008,licitación 02/10/2008; Cuenta 306/40000; Subcuenta 3; modalidad diferida,número/fecha de comunicación; ventana; cuenta; modalidad; matching; fecha y contenido de informe,certificación de inexistencia o búsqueda documentada en archivo/correspondencia,DRAFT_NOT_SENT
TR127_078,REQ127_ECON,Ministerio de Economía / Secretaría de Finanzas,CL127_DEBT_ACCOUNTING,Detalle y conciliación de las filas de recompras de A.5.1/A.5.4 de Deuda Pública 2008,2008Q3-2008Q4; referencia 2006,Discount en Pesos; ARARGE03E121; VNO 2748.50m; efectivo 1415.50m; baja 4723.53619m ARS,fecha; operación; especie/ISIN; VNO; precio/efectivo; asiento; expediente; estado; vínculo Caja/BCRA,,DRAFT_NOT_SENT
TR127_079,REQ127_CAJA,Caja de Valores S.A.,CL127_DEBT_ACCOUNTING,Movimientos o bajas agregadas del Discount en Pesos vinculables a la recompra por exceso de crecimiento referencia 2006,30/09/2008-31/12/2008,ARARGE03E121; VNO ARS 2748.50m; baja contable ARS 4723.53619m,fecha; especie/código; nominal; cuenta origen/destino testada; estado; asiento o evento,"certificación agregada por especie, fecha y estado",DRAFT_NOT_SENT
TR127_080,REQ127_BCRA,Banco Central / CRyL,CL127_DEBT_ACCOUNTING,"Orden, débito o conciliación del valor efectivo de la recompra Discount en Pesos referencia 2006",2008Q4 o fecha de registración efectiva,ARARGE03E121; efectivo ARS 1415.50m; VNO ARS 2748.50m,fecha; monto; moneda; ordenante; sistema; estado; referencia contable/expediente,"certificación de existencia, fecha, monto agregado y estado sin datos de terceros",DRAFT_NOT_SENT
TR127_081,REQ127_ECON,Ministerio de Economía / Secretaría de Finanzas,CL127_DEBT_ACCOUNTING,Papeles de trabajo que vinculan el tramo de exceso de crecimiento referencia 2006 con la baja Q4 del Discount en Pesos,referencia 2006; reconocimiento 2008Q4,ARARGE03E121; 2748.50m VNO; 1415.50m efectivo; 4723.53619m actualizado,criterio de valuación; fecha; operación; VNO; efectivo; asiento; expediente; conciliación,papel de trabajo agregado por especie con metadatos,DRAFT_NOT_SENT
