key_id,request_id,key_group,exact_key,search_purpose,source_or_basis,caveat
SK126_50,REQ126_BCRA,channel_modality,SLIQ;SCG;TSA;modalidad diferida;batch nocturno;CGA;FT;FTC;Código CVSA;Código CRyL,"pedir equivalencias históricas sin confundir canal, modalidad y estado",manual Caja marzo 2000; página Merval 2004; B9173; CVSA 10290; BYMA NSC 2023,"La edición está fechada en 2000, pero no acredita la revisión efectiva ni el uso en las rondas objetivo."
SK126_51,REQ126_CAJA,document_control,"Sistema de Transferencias Electrónicas;SLIQ;SCG;Impreso en Buenos Aires, Marzo de 2000;sba_sistemas.asp",localizar el registro maestro y las revisiones del manual entre 2000 y 2009,manual SLIQ página 2 + página institucional Merval archivada 2004,Fecha de impresión y disponibilidad pública no equivalen a vigencia ininterrumpida.
SK126_52,REQ126_CAJA,revision_control,MU-32002.00;MU-32002.01;MU-32002.02;MU-32002.03;Febrero 2006;Septiembre 2007;Mayo 2009;CONTROL DE CAMBIOS,pedir el control de cambios equivalente del manual SLIQ/SCG,Caja MU-32002.03 página 22,El manual DTC sólo aporta el esquema documental; sus revisiones no rigen SLIQ.
SK126_53,REQ126_ECON,settlement_dates,2008-09-02;2008-09-09;2008-09-16;2008-10-07;0306/40000;informe Caja 10 hs;orden de pago BCRA,"localizar informe T+3, orden de pago, conciliación y baja por cada ronda",Resolución Conjunta 24/212 y llamados/resultados oficiales,El cronograma normativo y las fechas programadas no acreditan ejecución ni pago.
SK126_54,REQ126_CAJA,communication,Comunicado 4857;Comunicado 4861;Comunicado 4873;Comunicado 5152;OYM F.89023.00,"localizar expedientes, instrucciones y documentos asociados a cada comunicación",comunicaciones directas de Caja preservadas,El código de pie no equivale a una revisión SLIQ.
SK126_55,REQ126_ECON,t3_report,02/09/2008;09/09/2008;16/09/2008;18/06/2009;detalle de transferencias efectuadas;detalle de transferencias pendientes de ejecución,localizar los informes T+3 prometidos y su recepción por Secretaría de Finanzas,comunicaciones directas de Caja preservadas,Una fecha y contenido anunciados no acreditan entrega del informe.
SK126_56,REQ126_CAJA,account_route,Cuenta Depositante 306;Subcuenta Comitente 40000;Subcuenta Comitente 3;matching;modalidad diferidas;cantidades parciales,recuperar instrucciones y asientos por la ruta exacta de cuentas y modalidad,comunicaciones directas de Caja preservadas,La ruta ordenada no prueba un asiento ejecutado.
SK126_57,REQ126_CAJA,missing_round,licitación 02/10/2008;recepción 03/10/2008-06/10/2008;informe 07/10/2008;comunicación equivalente,localizar la comunicación o certificación equivalente de la cuarta ronda de 2008,cronograma oficial de la cuarta ronda y patrón de las tres comunicaciones preservadas,La ausencia en una consulta de archivo no prueba inexistencia.
SK126_58,REQ126_ECON,,Boden - Recompras;16814;50862.35;30/09/2008;A.5.1,,,La identidad agregada no identifica por sí sola asientos o pago.
SK126_59,REQ126_ECON,,Recompra Bonos del Canje -Dto. 1735/04;1506710.11;1523524.11;GDP Units,,,No asignar el agregado Q4 al programa objetivo sin puente documental.
