key_id,request_id,key_group,exact_key,search_purpose,source_or_basis,caveat
SK131_44,REQ131_ECON,historical_code,5426;5427;45698;45701;5326,"cruzar resultados, especie recibida y registración de deuda",llamados oficiales + tablas AFIP + Banco Columbia/Patagonia,Los cinco códigos identifican especies; no son por sí solos asientos liquidados.
SK131_45,REQ131_BCRA,security_bridge,ARARGE034678=5426;ARARGE035709=5427;ARARGE03E147=45698;ARARGE03E154=45701;ARARGE03G415=5326,pedir corroboración histórica ISIN-código de custodia/CRyL,llamados oficiales + Banco Columbia/Patagonia,Puente público cerrado por denominación y fecha; sigue abierta la etiqueta CRyL y la liquidación.
SK131_46,REQ131_CAJA,security_bridge,ARARGE034678=5426;ARARGE035709=5427;ARARGE03E147=45698;ARARGE03E154=45701;ARARGE03G415=5326,confirmar vigencia y localizar asientos por Código Caja,llamados oficiales + Anexo A Banco Columbia,"La tabla rotula Identificación Caja de Valores, pero no contiene los asientos objetivo."
SK131_47,REQ131_CAJA,form,Recepción Diferida 0102704;Recepción Diferida 0102705;F-33914.01;F-33915.01,obtener revisión vigente en 2008 o equivalencia,manual SLIQ marzo 2000 + CNV Res. 16.189/2009 + formularios CVSA 2017,La edición del manual está fechada en 2000 y la práctica está probada en 2009; la revisión exacta de 2008 sigue abierta.
SK131_48,REQ131_CAJA,matching,proceso batch nocturno;almacenamiento provisorio;matching;fecha de ejecución;fecha límite de validez;SCG,"buscar instrucción emparejada, procesada y conciliada",Manual Sistema de Transferencias marzo 2000 + página Merval 2004 + formularios CVSA,"La definición operativa, la disponibilidad del sistema y los campos no prueban el registro objetivo."
SK131_49,REQ131_ECON,strip_code,ARARGE03G415=5326;BODEN 2012 cupón 15;vto.03/08/2009,"cruzar la subespecie con recepción, pago y baja de deuda",llamado oficial 2009 + Banco Columbia/Patagonia,5326 no debe confundirse con 5426 del título principal.
SK131_50,REQ131_BCRA,channel_modality,SLIQ;SCG;TSA;modalidad diferida;batch nocturno;CGA;FT;FTC;Código CVSA;Código CRyL,"pedir equivalencias históricas sin confundir canal, modalidad y estado",manual Caja marzo 2000; página Merval 2004; B9173; CVSA 10290; BYMA NSC 2023,"La edición está fechada en 2000, pero no acredita la revisión efectiva ni el uso en las rondas objetivo."
SK131_51,REQ131_CAJA,document_control,"Sistema de Transferencias Electrónicas;SLIQ;SCG;Impreso en Buenos Aires, Marzo de 2000;sba_sistemas.asp",localizar el registro maestro y las revisiones del manual entre 2000 y 2009,manual SLIQ página 2 + página institucional Merval archivada 2004,Fecha de impresión y disponibilidad pública no equivalen a vigencia ininterrumpida.
SK131_52,REQ131_CAJA,revision_control,MU-32002.00;MU-32002.01;MU-32002.02;MU-32002.03;Febrero 2006;Septiembre 2007;Mayo 2009;CONTROL DE CAMBIOS,pedir el control de cambios equivalente del manual SLIQ/SCG,Caja MU-32002.03 página 22,El manual DTC sólo aporta el esquema documental; sus revisiones no rigen SLIQ.
SK131_53,REQ131_ECON,settlement_dates,2008-09-02;2008-09-09;2008-09-16;2008-10-07;0306/40000;informe Caja 10 hs;orden de pago BCRA,"localizar informe T+3, orden de pago, conciliación y baja por cada ronda",Resolución Conjunta 24/212 y llamados/resultados oficiales,El cronograma normativo y las fechas programadas no acreditan ejecución ni pago.
SK131_54,REQ131_CAJA,communication,Comunicado 4857;Comunicado 4861;Comunicado 4873;Comunicado 5152;OYM F.89023.00,"localizar expedientes, instrucciones y documentos asociados a cada comunicación",comunicaciones directas de Caja preservadas,El código de pie no equivale a una revisión SLIQ.
SK131_55,REQ131_ECON,t3_report,02/09/2008;09/09/2008;16/09/2008;18/06/2009;detalle de transferencias efectuadas;detalle de transferencias pendientes de ejecución,localizar los informes T+3 prometidos y su recepción por Secretaría de Finanzas,comunicaciones directas de Caja preservadas,Una fecha y contenido anunciados no acreditan entrega del informe.
SK131_56,REQ131_CAJA,account_route,Cuenta Depositante 306;Subcuenta Comitente 40000;Subcuenta Comitente 3;matching;modalidad diferidas;cantidades parciales,recuperar instrucciones y asientos por la ruta exacta de cuentas y modalidad,comunicaciones directas de Caja preservadas,La ruta ordenada no prueba un asiento ejecutado.
SK131_57,REQ131_CAJA,missing_round,licitación 02/10/2008;recepción 03/10/2008-06/10/2008;informe 07/10/2008;comunicación equivalente,localizar la comunicación o certificación equivalente de la cuarta ronda de 2008,cronograma oficial de la cuarta ronda y patrón de las tres comunicaciones preservadas,La ausencia en una consulta de archivo no prueba inexistencia.
SK131_58,REQ131_ECON,,Boden - Recompras;16814;50862.35;30/09/2008;A.5.1,,,La identidad agregada no identifica por sí sola asientos o pago.
SK131_59,REQ131_ECON,,Recompra Bonos del Canje -Dto. 1735/04;1506710.11;1523524.11;GDP Units,,,No asignar el agregado Q4 al programa objetivo sin puente documental.
SK131_60,REQ131_ECON,discount_pesos_accounting,ARARGE03E121;Discount en Pesos;2748.50;1415.50;4723536.19;1506710.11,"localizar el papel de trabajo que une VNO, valor efectivo y baja actualizada",informe Decreto 1735/04 y planillas Q3/Q4,Las tres magnitudes no son aditivas.
SK131_61,REQ131_CAJA,discount_pesos_custody,ARARGE03E121;2008Q4;VNO 2748.50m;recompra por exceso de crecimiento referencia 2006,localizar movimientos/bajas por especie,puente de stock V131,La caída agregada no prueba un evento Caja individual.
SK131_62,REQ131_BCRA,discount_pesos_payment,ARARGE03E121;valor efectivo ARS 1415.50m;referencia 2006;2008Q4,"localizar orden, débito o conciliación de pago",informe oficial de recompras p.2,Valor efectivo reportado no identifica por sí solo el riel de pago.
SK131_63,REQ131_ECON,gdp_contractual_window,reference year 2006;calculation date 2007-11-01;calendar year 2008;five percent Excess GDP,localizar cálculo y expediente que convirtió la referencia 2006 en compras 2008,Prospectus Supplement S-19/S-69,La ventana no identifica día ni modalidad.
SK131_64,REQ131_ECON,gdp_scope_amounts,ARARGE03E147;43824.10;1858.10;ARARGE03E154;260.90;28.00;ARARGE03E121;2748.50;1415.50;3301.60,"localizar ledger, orden y baja por cantidades exactas",informe recompras Decreto 1735/04 p.2,VNOs en monedas mixtas; efectivo en ARS.
SK131_65,REQ131_BCRA,cryl_cancellation,CRYL;Caja de Valores account;ARARGE03E147;ARARGE03E154;ARARGE03E121;cancellation;2008,localizar asientos de movimiento y cancelación,Prospectus Supplement S-21/S-69,"Ruta contractual, no constancia de un asiento concreto."
SK131_66,REQ131_ECON,procedure_schema_only,S01:0385745/2005;ONCP;MAE;T+2;T+3;Caja;BCRA;T+6,identificar productores y campos y preguntar qué procedimiento se aplicó,Resolución Conjunta 115/2005 y 323/2005,Mecanismo de excedente de capacidad de pago; no atribuirlo automáticamente a Excess GDP.
SK131_67,REQ131_BCRA,coupon_repurchase_separation,third GDP Unit payment;reference year 2007;calculation date 2008-11-01;ARARGE03E147;ARARGE03E154,evitar confundir asientos del tercer cupón con recompra/cancelación referencia 2006,comunicado tercer cupón 2008,Control negativo; el cupón es un evento distinto.
SK131_68,REQ131_ECON,modality_allocation,reference 2006;ARS3301.60m;direct purchases;tenders;ARARGE03E147;ARARGE03E154;ARARGE03E121,hallar actuación que distribuya el total por modalidad,retrospective report p2;CGN 2008 pp63-64,La clase modal está probada; falta la asignación completa.
SK131_69,REQ131_CAJA,six_gdp_awards,2008-09-02;2008-09-09;2008-09-16;2008-10-07;0306;40000;ARARGE03E147;ARARGE03E154,buscar transferencias previstas de las seis adjudicaciones,four official tender calls/results,"Fechas programadas, no confirmación."
SK131_70,REQ131_BNA,gdp_ars_other_channel,ARARGE03E147;VNO42778.75795m;effectiveARS1769.09431490m;rounding±0.005m,acotar el residual de compras no identificado en licitaciones públicas,MA131_GDP_ARS,"Residual aritmético, no monto exacto de un único blotter."
SK131_71,REQ131_ECON,discount_non_tender,ARARGE03E121;VNO2748.50m;effectiveARS1415.50m;no row in four public tenders,localizar expediente de compra directa u otro canal no licitado,retrospective report p2;complete recovered four-round public series,No inferir institución o fecha sin registro.
SK131_72,REQ131_ECON,participant_preaward,S01:0342455/2008;Citibank;HSBC Bank;Standard Bank;MERVAL;96685934.350900,localizar listado ONCP de preadjudicación y documentos DADP,RC 212/2008-24/2008;ten GDP result rows,Participante no equivale a titular final.
SK131_73,REQ131_BCRA,candidate_accounts,ARS 016;150;015;USD 80016;80150;80015;2008-09-02;2008-09-09;2008-09-16;2008-10-07,acotar débitos/créditos del pago por fecha y participante,"B9322 pp2,6;four tender results",Cuentas candidatas; la orden define moneda y destino realmente usados.
SK131_74,REQ131_CAJA,participant_transfer_totals,Citibank 68965780.936900;HSBC 21589872.974;Standard 5715280.440000;MERVAL 415000.00,reconciliar informe T+3 y transferencias con adjudicaciones,participant distribution V131,Importes efectivos ARS; conciliar además nominal por moneda.
SK131_75,REQ131_CNV,merval_routing,MERVAL;2008-10-02;2008-10-07;ARARGE03E147;VNO5000000;ARS415000,identificar agente y cuenta de liquidación detrás de la etiqueta publicada,resultado oficial 02/10/2008;B9322 negative account match,No sustituir por cuentas MAE o Interbanking sin evidencia.
SK131_76,REQ131_AGN,project_to_final_crosswalk,48 0237/09;Resolución 202/2009;Actuación 41/2009;Nota 203/09 GCDP,"vincular proyecto, actuación, informe final, vista y papeles de trabajo","AGN Q2 2009 p21;AGN Res.202/2009 pp1,31",Coincidencia de período/tema no basta para afirmar identidad.
SK131_77,REQ131_ECON,producer_file,S01:0342455/2008;ONCP;DADP;preadjudicación por participante,"localizar índice, cuerpo y listado productor",RC 212/2008-24/2008,La resolución sólo prueba que el expediente existía al dictarse.
SK131_78,REQ131_ECON,caja_fee_accounts,SIGADE 83006000;83008000;83095000;ARS 183556.00;8245946.42;1786212.32,obtener submayor anual de Caja y vínculo con expedientes,CGN 2008 Anexo K p67,"Servicios anuales, no recompra específica."
SK131_79,REQ131_ECON,bank_commission_accounts,Citibank SIGADE83020000 ARS122940.67;Banco Nación SIGADE83106000 SIDIF71597-152677-2876 ARS32270.30,obtener comprobantes y concepto de comisiones,CGN 2008 Anexo K p67,Coincidencia de entidad no prueba vínculo con licitaciones o mandato.
SK131_80,REQ131_AGN,aggregate_flow_workpaper,USD21830m aumentos;USD20200m disminuciones;USD2399m neto;brecha literal USD769m,pedir conciliación y papel de trabajo del flujo agregado,"AGN Res.202/2009 pp9,11","No asignar la brecha a recompra, error o irregularidad sin respaldo."
