"trace_id","request_id","institution","gap_id","requested_record","period_or_date","identifiers","minimum_usable_fields","confidentiality_fallback","status"
"TR118_020","REQ118_BNA","Banco de la Nación Argentina","CL118_BNA_FIRST_STAGE","Rendición final al Tesoro","2008","aprox USD 380m","composición por especie; importes; conciliación","versión testada","DRAFT_NOT_SENT"
"TR118_021","REQ118_BNA","Banco de la Nación Argentina","CL118_BNA_FIRST_STAGE","Tabla de conservación o expurgo","2008","registros de mesa","regla; acto; fecha; destino","N/A","DRAFT_NOT_SENT"
"TR118_022","REQ118_AGN","Auditoría General de la Nación","CL118_AGN_REPLY","Respuesta individual y adjuntos","2018-09-11","UUID 2074c3d9-a535-497e-a97d-d74340ff49fb","contenido; adjuntos; fecha; identificadores","testar datos del solicitante","DRAFT_NOT_SENT"
"TR118_023","REQ118_AGN","Auditoría General de la Nación","CL118_AGN_REPLY","Expediente e índice","2018-08-14/2018-09-11","nid 18814; vid 18821","número; índice; metadatos de envío","testar identidad","DRAFT_NOT_SENT"
"TR118_024","REQ118_AGN","Auditoría General de la Nación","CL118_AGN_REPLY","Índice de informes identificados","2006-2011","BODEN 2006/2012/2013","número; título; actuación; fecha; URL","N/A","DRAFT_NOT_SENT"
"TR118_025","REQ118_AGN","Auditoría General de la Nación","CL118_AGN_REPLY","Metadatos de migración o baja","2018-2026","nodo y adjuntos","ubicación; transferencia; retención; acto","N/A","DRAFT_NOT_SENT"
"TR118_026","REQ118_CNV","Comisión Nacional de Valores","CL118_CUSTODY_HOLDINGS","Nota Caja y actuación AGN/CNV","2014-11-19","nota sin número citada por AGN","copia; ingreso; expediente; anexos","copia testada","DRAFT_NOT_SENT"
"TR118_027","REQ118_CNV","Comisión Nacional de Valores","CL118_CUSTODY_HOLDINGS","Pedido y respuesta a AGN","2014","Resolución AGN 41/2016","fecha; expediente; contenido; derivaciones","copia testada","DRAFT_NOT_SENT"
"TR118_028","REQ118_CNV","Comisión Nacional de Valores","CL118_CUSTODY_HOLDINGS","Requerimientos CNV a Caja y respuestas","2009-2014","tenencias sector público","corte; especie; sector; estado","agregado sin subcuentas","DRAFT_NOT_SENT"
"TR118_029","REQ118_CNV","Comisión Nacional de Valores","CL118_SETTLEMENT_2008","Reportes de liquidación Caja existentes","2008","0306/40000; cuatro T+3","fecha; especie; nominal; estado","agregado/testado","DRAFT_NOT_SENT"
"TR118_030","REQ118_CNV","Comisión Nacional de Valores","CL118_STRIP_2009","Reporte de liquidación strip existente","2009-06-17/2009-06-18","ARARGE03G415","fecha; nominal; efectivo; estado","agregado/testado","DRAFT_NOT_SENT"
"TR118_031","REQ118_CAJA","Caja de Valores S.A.","CL118_CAJA_ROUTE","Constancias de recepción 0306/40000","2008-2009","cinco eventos","fecha; especie; nominal; estado","certificación agregada","DRAFT_NOT_SENT"
"TR118_032","REQ118_CAJA","Caja de Valores S.A.","CL118_CAJA_ROUTE","Transferencias rechazadas parciales o tardías","2008-2009","0306/40000","fecha; especie; estado","agregado sin depositante","DRAFT_NOT_SENT"
"TR118_033","REQ118_CAJA","Caja de Valores S.A.","CL118_CAJA_ROUTE","Identificadores de informes a organismos","2008-2014","Tesoro; BCRA; MAE; CNV; AGN","fecha; destinatario; número; área","metadatos","DRAFT_NOT_SENT"
"TR118_034","REQ118_CAJA","Caja de Valores S.A.","CL118_CAJA_ROUTE","Retención destino o ruta competente","2008-2014","registros históricos","regla; destino; área; requisitos","N/A","DRAFT_NOT_SENT"
